
 num     #instances         #bytes  class name
----------------------------------------------
   1:        423145       80319600  [C
   2:         12612       12151528  [I
   3:         27626        9041064  [B
   4:        290618        6974832  java.lang.String
   5:         66116        3702496  java.util.LinkedHashMap
   6:         89035        3094816  [Ljava.lang.Object;
   7:         26974        2589504  java.lang.reflect.Method
   8:         62978        2015296  java.util.HashMap$Node
   9:         40946        1637840  java.util.LinkedHashMap$Entry
  10:         49671        1572344  [Ljava.lang.String;
  11:         15748        1541136  [Ljava.util.HashMap$Node;
  12:         42540        1361280  java.util.concurrent.ConcurrentHashMap$Node
  13:         12060        1341912  java.lang.Class
  14:          1821         972984  [Lcom.zeroturnaround.javarebel.gwb;
  15:         14510         812560  com.zeroturnaround.javarebel.gvw
  16:         12418         794752  java.net.URL
  17:         11004         792288  org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor
  18:         28769         690456  java.lang.StringBuilder
  19:         30013         657920  [Ljava.lang.Class;
  20:         35523         568368  java.util.LinkedHashSet
  21:          5448         435840  java.lang.reflect.Field
  22:          8774         421152  java.util.HashMap
  23:         13101         419232  java.io.File
  24:           234         394240  [Ljava.util.concurrent.ConcurrentHashMap$Node;
  25:         10502         336064  com.zeroturnaround.javarebel.gwb
  26:         13456         322944  java.util.ArrayList
  27:          6443         309264  org.springframework.util.ConcurrentReferenceHashMap$SoftEntryReference
  28:          7665         306600  org.springframework.boot.devtools.filewatch.FileSnapshot
  29:          3715         297200  java.lang.reflect.Constructor
  30:          5910         283680  java.nio.HeapCharBuffer
  31:          3698         266256  org.springframework.core.annotation.AnnotationAttributes
  32:         11003         264072  org.springframework.core.type.classreading.SimpleMetadataReader
  33:          5269         252912  com.zeroturnaround.jrebelbase.d
  34:         10495         251880  org.springframework.core.io.UrlResource
  35:         10105         242520  com.zeroturnaround.javarebel.guo
  36:         14251         228016  java.lang.Object
  37:          9162         219888  java.lang.Long
  38:          6745         215840  java.util.LinkedHashMap$LinkedKeyIterator
  39:          6246         199872  java.util.LinkedList
  40:         12264         196224  org.springframework.util.LinkedMultiValueMap
  41:         12069         193104  java.util.LinkedHashMap$LinkedValues
  42:          7895         189480  com.zeroturnaround.javarebel.agh
  43:          7704         184896  java.util.LinkedList$Node
  44:          2658         170112  java.util.regex.Matcher
  45:          6835         164040  java.lang.StringBuffer
  46:          4069         162760  java.lang.ref.SoftReference
  47:          2372         160496  [Ljava.lang.reflect.Method;
  48:          6523         156552  java.io.ByteArrayOutputStream
  49:          6389         153336  org.springframework.util.ConcurrentReferenceHashMap$Entry
  50:          2736         153216  java.lang.Class$ReflectionData
  51:          4783         153056  java.util.Hashtable$Entry
  52:          9220         147520  java.lang.Integer
  53:          5877         141048  java.util.Collections$UnmodifiableCollection$1
  54:          2924         140352  org.springframework.core.ResolvableType
  55:          2602         124896  java.util.StringTokenizer
  56:          3682         117824  java.lang.ref.WeakReference
  57:          1224         114584  [Ljava.util.Hashtable$Entry;
  58:          7107         113712  com.zeroturnaround.javarebel.age
  59:          2730         109200  java.lang.ref.Finalizer
  60:          3333         106656  java.util.ArrayList$Itr
  61:          4292         103008  com.zeroturnaround.javarebel.guq
  62:          1564         100096  java.text.DateFormatSymbols
  63:          2042          98016  java.nio.HeapByteBuffer
  64:          2338          80568  [Ljava.io.File;
  65:           839          80544  com.zeroturnaround.reload.ab
  66:          2402          76864  java.util.Vector
  67:           848          76032  [Lcom.zeroturnaround.javarebel.haf;
  68:          3154          75696  org.springframework.core.MethodClassKey
  69:           905          74200  [Lorg.springframework.util.ConcurrentReferenceHashMap$Reference;
  70:          1850          74000  java.util.TreeMap$Entry
  71:          1833          73320  java.security.ProtectionDomain
  72:          1307          73192  java.security.Provider$Service
  73:          2261          72352  sun.reflect.DelegatingConstructorAccessorImpl
  74:          1754          70160  com.zeroturnaround.javarebel.gww
  75:          2180          69760  java.lang.ref.ReferenceQueue
  76:          4328          69248  com.zeroturnaround.javarebel.gwg
  77:          4219          67504  org.springframework.core.annotation.AnnotationUtils$DefaultValueHolder
  78:          1197          67032  java.lang.invoke.MemberName
  79:             2          65568  [Lcom.alibaba.fastjson.util.IdentityHashMap$Entry;
  80:          2041          65312  java.util.concurrent.locks.ReentrantLock$NonfairSync
  81:           808          64640  java.net.URI
  82:          2677          64248  java.util.concurrent.CopyOnWriteArrayList$COWIterator
  83:          2624          62976  java.security.Provider$ServiceKey
  84:           357          62832  org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader$ConfigurationClassBeanDefinition
  85:          1831          58592  java.security.CodeSource
  86:          1187          56976  java.util.Hashtable
  87:          1424          56960  com.zeroturnaround.javarebel.nx
  88:           997          55832  org.springframework.core.type.classreading.MethodMetadataReadingVisitor
  89:           830          53120  java.util.concurrent.ConcurrentHashMap
  90:          2199          52776  org.zeroturnaround.bundled.javassist.bytecode.Utf8Info
  91:          2076          49824  sun.reflect.annotation.AnnotationInvocationHandler
  92:          1029          49392  org.apache.tomcat.util.modeler.AttributeInfo
  93:          1028          49344  org.zeroturnaround.javarebel.integration.util.WeakIdentityHashMap$Entry
  94:           844          47264  com.zeroturnaround.reload.z
  95:          2927          46832  java.util.LinkedHashMap$LinkedEntrySet
  96:           270          45360  org.springframework.beans.factory.support.RootBeanDefinition
  97:           510          43832  [S
  98:          1341          42912  java.lang.ThreadLocal$ThreadLocalMap$Entry
  99:          1069          42760  java.lang.invoke.MethodType
 100:           866          41568  com.zeroturnaround.javarebel.haf
 101:          2596          41536  java.util.HashSet
 102:          1707          40968  java.util.concurrent.LinkedBlockingQueue$Node
 103:          1704          40896  java.util.Date
 104:           847          40656  com.zeroturnaround.javarebel.gzy
 105:           107          40232  java.lang.Thread
 106:          1638          38768  [Ljava.lang.reflect.Constructor;
 107:          1210          38720  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 108:           448          36976  [Ljava.util.WeakHashMap$Entry;
 109:           441          36144  [Lorg.springframework.boot.context.properties.source.ConfigurationPropertyName$ElementType;
 110:          1463          35112  com.zeroturnaround.javarebel.gtb
 111:          2182          34912  java.lang.ref.ReferenceQueue$Lock
 112:          1451          34824  sun.reflect.generics.tree.SimpleClassTypeSignature
 113:           835          34768  [Ljava.lang.reflect.Field;
 114:          1080          34560  sun.reflect.DelegatingMethodAccessorImpl
 115:          1073          34336  java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry
 116:           612          34272  java.nio.StringCharBuffer
 117:           145          34064  [[C
 118:          1363          32712  java.lang.Class$AnnotationData
 119:          1964          31424  java.util.LinkedHashMap$LinkedKeySet
 120:           940          30080  java.util.Collections$SynchronizedMap
 121:          1239          29736  sun.reflect.NativeConstructorAccessorImpl
 122:           735          29400  java.util.WeakHashMap$Entry
 123:          1834          29344  java.security.ProtectionDomain$Key
 124:          1833          29328  [Ljava.security.Principal;
 125:           516          28896  java.lang.Package
 126:           720          28800  org.springframework.util.ConcurrentReferenceHashMap$Segment
 127:           251          28776  [Z
 128:          1177          28248  java.util.concurrent.CopyOnWriteArrayList
 129:           438          28032  org.springframework.core.MethodParameter
 130:           496          27776  sun.nio.cs.UTF_8$Encoder
 131:          1093          27440  [Ljava.lang.annotation.Annotation;
 132:           683          27320  java.io.FileDescriptor
 133:          1137          27288  org.springframework.http.MediaType
 134:          1451          27024  [Lsun.reflect.generics.tree.TypeArgument;
 135:           562          26976  org.apache.tomcat.util.buf.ByteChunk
 136:           556          26688  java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync
 137:           229          25488  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry;
 138:           530          25440  org.apache.tomcat.util.buf.CharChunk
 139:          1058          25392  java.util.jar.Attributes$Name
 140:           523          25104  org.apache.tomcat.util.buf.MessageBytes
 141:           782          25024  java.net.URI$Parser
 142:            46          24288  [Lorg.zeroturnaround.bundled.javassist.bytecode.ConstInfo;
 143:          1004          24096  org.springframework.beans.BeanMetadataAttribute
 144:           485          23280  ch.qos.logback.classic.Logger
 145:           725          23200  java.lang.invoke.DirectMethodHandle
 146:          1405          22480  sun.reflect.generics.tree.ClassTypeSignature
 147:           451          21648  org.apache.tomcat.util.modeler.OperationInfo
 148:           907          21384  [Ljava.lang.reflect.Type;
 149:           518          20720  org.zeroturnaround.bundled.javassist.bytecode.MethodInfo
 150:           422          20256  java.util.WeakHashMap
 151:           839          20136  com.zeroturnaround.javarebel.gup
 152:          1257          20112  java.util.concurrent.locks.ReentrantLock
 153:           626          20032  com.zeroturnaround.javarebel.gds
 154:           277          19944  com.sun.jmx.remote.util.OrderClassLoaders
 155:           277          19944  javax.management.remote.rmi.RMIConnectionImpl$CombinedClassLoader
 156:           277          19944  javax.management.remote.rmi.RMIConnectionImpl$CombinedClassLoader$ClassLoaderWrapper
 157:           615          19680  org.springframework.asm.Type
 158:           480          19200  java.math.BigInteger
 159:           300          19200  org.springframework.util.LinkedCaseInsensitiveMap$1
 160:           598          19136  javax.management.MBeanAttributeInfo
 161:           796          19104  com.zeroturnaround.javarebel.oo
 162:           840          18880  [Lorg.springframework.core.ResolvableType;
 163:           779          18696  org.zeroturnaround.bundled.javassist.bytecode.NameAndTypeInfo
 164:           777          18648  java.net.URLClassLoader$2
 165:           738          17712  com.zeroturnaround.javarebel.cmy
 166:           524          17704  [Ljava.lang.CharSequence;
 167:           440          17600  org.springframework.boot.context.properties.source.ConfigurationPropertyName$Elements
 168:           439          17560  org.zeroturnaround.bundled.javassist.bytecode.CodeAttribute
 169:           545          17440  org.apache.tomcat.util.net.NioBlockingSelector$BlockPoller$RunnableRemove
 170:           720          17280  org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager
 171:           529          16928  org.apache.tomcat.util.http.ValuesEnumerator
 172:           695          16680  org.zeroturnaround.bundled.javassist.bytecode.MethodrefInfo
 173:           112          16128  java.text.DecimalFormat
 174:           493          15776  java.io.FileInputStream
 175:           223          15608  [J
 176:           971          15536  org.springframework.core.ResolvableType$DefaultVariableResolver
 177:           626          15024  com.zeroturnaround.javarebel.aaf
 178:           606          14544  com.zeroturnaround.javarebel.gi
 179:           596          14304  org.springframework.core.io.ClassPathResource
 180:           431          13792  java.lang.invoke.LambdaForm$Name
 181:           844          13504  com.zeroturnaround.reload.aj
 182:           421          13472  java.util.LinkedList$ListItr
 183:           840          13440  com.zeroturnaround.javarebel.abr
 184:           120          13440  java.util.GregorianCalendar
 185:           414          13248  org.springframework.core.SerializableTypeWrapper$MethodParameterTypeProvider
 186:           548          13152  java.util.concurrent.locks.ReentrantReadWriteLock
 187:           328          13120  com.zeroturnaround.javarebel.od
 188:           410          13120  java.util.Collections$UnmodifiableMap
 189:           136          13056  org.apache.catalina.webresources.CachedResource
 190:            47          13048  [Lorg.zeroturnaround.javarebel.integration.util.WeakIdentityHashMap$Entry;
 191:           202          12928  java.util.jar.JarFile
 192:           314          12560  sun.nio.cs.UTF_8$Decoder
 193:           389          12448  sun.reflect.generics.repository.ClassRepository
 194:           172          12384  sun.reflect.DelegatingClassLoader
 195:           257          12336  java.util.zip.Inflater
 196:           205          12272  [Ljava.lang.ref.SoftReference;
 197:           187          11968  java.text.DecimalFormatSymbols
 198:           213          11928  sun.security.ssl.CipherSuite
 199:           462          11872  [Lorg.springframework.asm.Type;
 200:           293          11720  java.util.HashMap$KeyIterator
 201:           133          11704  com.zeroturnaround.javarebel.qe
 202:           120          11520  sun.util.calendar.Gregorian$Date
 203:           359          11488  java.util.LinkedHashMap$LinkedEntryIterator
 204:           286          11440  javax.management.MBeanOperationInfo
 205:           475          11400  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl
 206:           472          11328  sun.reflect.NativeMethodAccessorImpl
 207:           341          10912  sun.misc.FDBigInteger
 208:           194          10864  java.util.ResourceBundle$CacheKey
 209:           269          10760  sun.misc.Cleaner
 210:           447          10728  sun.reflect.generics.factory.CoreReflectionFactory
 211:           440          10560  org.springframework.boot.context.properties.source.ConfigurationPropertyName
 212:           439          10536  org.zeroturnaround.bundled.javassist.bytecode.ExceptionTable
 213:           439          10536  org.zeroturnaround.bundled.javassist.bytecode.LineNumberAttribute
 214:           655          10480  com.sun.proxy.$Proxy28
 215:           436          10464  org.springframework.boot.context.properties.source.PropertyMapping
 216:           432          10368  org.springframework.core.convert.converter.GenericConverter$ConvertiblePair
 217:           215          10320  java.util.logging.LogManager$LoggerWeakRef
 218:           212          10176  org.springframework.web.context.request.ServletWebRequest
 219:           410           9840  org.springframework.cglib.core.Signature
 220:           303           9696  org.apache.tomcat.util.modeler.ParameterInfo
 221:           133           9576  java.util.regex.Pattern
 222:           596           9536  java.util.HashMap$KeySet
 223:           395           9480  sun.reflect.generics.scope.ClassScope
 224:           389           9336  sun.reflect.generics.tree.ClassSignature
 225:           194           9312  java.util.ResourceBundle$BundleReference
 226:           451           9248  [Lorg.apache.tomcat.util.modeler.ParameterInfo;
 227:           144           9216  com.zeroturnaround.javarebel.gxi
 228:           384           9216  java.util.concurrent.ConcurrentHashMap$MapEntry
 229:           557           8912  java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock
 230:           557           8912  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter
 231:           557           8912  java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock
 232:           159           8904  java.beans.MethodDescriptor
 233:           371           8904  org.zeroturnaround.bundled.javassist.bytecode.ClassInfo
 234:           274           8768  sun.misc.FloatingDecimal$ASCIIToBinaryBuffer
 235:           546           8736  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry
 236:           363           8712  org.springframework.beans.factory.annotation.InjectionMetadata
 237:           269           8608  com.zeroturnaround.javarebel.gtd
 238:           266           8512  java.nio.DirectByteBuffer$Deallocator
 239:           265           8480  org.apache.logging.slf4j.SLF4JLogger
 240:           264           8448  java.util.zip.ZipCoder
 241:           389           8384  [Lsun.reflect.generics.tree.ClassTypeSignature;
 242:           522           8352  org.apache.commons.logging.LogAdapter$Log4jLog
 243:           340           8160  org.apache.tomcat.util.http.parser.Cookie$ByteBuffer
 244:           169           8112  java.lang.invoke.LambdaForm
 245:           202           8080  org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata
