
 num     #instances         #bytes  class name
----------------------------------------------
   1:        383540       68399600  [C
   2:         11776       12767360  [I
   3:         27185        8870336  [B
   4:        273247        6557928  java.lang.String
   5:         66056        3699136  java.util.LinkedHashMap
   6:         87663        3055000  [Ljava.lang.Object;
   7:         26974        2589504  java.lang.reflect.Method
   8:         62307        1993824  java.util.HashMap$Node
   9:         39959        1598360  java.util.LinkedHashMap$Entry
  10:         48434        1517176  [Ljava.lang.String;
  11:         15568        1514624  [Ljava.util.HashMap$Node;
  12:         42511        1360352  java.util.concurrent.ConcurrentHashMap$Node
  13:         12060        1341912  java.lang.Class
  14:          1821         972984  [Lcom.zeroturnaround.javarebel.gwb;
  15:         14510         812560  com.zeroturnaround.javarebel.gvw
  16:         12417         794688  java.net.URL
  17:         11004         792288  org.springframework.core.type.classreading.AnnotationMetadataReadingVisitor
  18:         29502         646008  [Ljava.lang.Class;
  19:         35517         568272  java.util.LinkedHashSet
  20:         22681         544344  java.lang.StringBuilder
  21:          5448         435840  java.lang.reflect.Field
  22:          8693         417264  java.util.HashMap
  23:           234         394240  [Ljava.util.concurrent.ConcurrentHashMap$Node;
  24:         11925         381600  java.io.File
  25:         10502         336064  com.zeroturnaround.javarebel.gwb
  26:         13256         318144  java.util.ArrayList
  27:          6443         309264  org.springframework.util.ConcurrentReferenceHashMap$SoftEntryReference
  28:          3715         297200  java.lang.reflect.Constructor
  29:          6789         271560  org.springframework.boot.devtools.filewatch.FileSnapshot
  30:          3698         266256  org.springframework.core.annotation.AnnotationAttributes
  31:         11003         264072  org.springframework.core.type.classreading.SimpleMetadataReader
  32:          5299         254352  java.nio.HeapCharBuffer
  33:          5269         252912  com.zeroturnaround.jrebelbase.d
  34:         10495         251880  org.springframework.core.io.UrlResource
  35:         10105         242520  com.zeroturnaround.javarebel.guo
  36:         14247         227952  java.lang.Object
  37:          9162         219888  java.lang.Long
  38:          6699         214368  java.util.LinkedHashMap$LinkedKeyIterator
  39:          6163         197216  java.util.LinkedList
  40:         12229         195664  org.springframework.util.LinkedMultiValueMap
  41:         12065         193040  java.util.LinkedHashMap$LinkedValues
  42:          7895         189480  com.zeroturnaround.javarebel.agh
  43:          7622         182928  java.util.LinkedList$Node
  44:          4061         162440  java.lang.ref.SoftReference
  45:          2372         160496  [Ljava.lang.reflect.Method;
  46:          6501         156024  java.io.ByteArrayOutputStream
  47:          6389         153336  org.springframework.util.ConcurrentReferenceHashMap$Entry
