
 num     #instances         #bytes  class name
 187:           215          10320  java.util.logging.LogManager$LoggerWeakRef
 188:           410           9840  org.springframework.cglib.core.Signature
 189:           303           9696  org.apache.tomcat.util.modeler.ParameterInfo
 190:           395           9480  sun.reflect.generics.scope.ClassScope
 191:           147           9408  java.text.DateFormatSymbols
 192:           389           9336  sun.reflect.generics.tree.ClassSignature
 193:           194           9312  java.util.ResourceBundle$BundleReference
 194:           451           9248  [Lorg.apache.tomcat.util.modeler.ParameterInfo;
 195:           159           8904  java.beans.MethodDescriptor
 196:           371           8904  org.zeroturnaround.bundled.javassist.bytecode.ClassInfo
 197:           555           8880  java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock
 198:           555           8880  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter
 199:           555           8880  java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock
 200:           363           8712  org.springframework.beans.factory.annotation.InjectionMetadata
 201:           265           8480  org.apache.logging.slf4j.SLF4JLogger
 202:           264           8448  java.util.zip.ZipCoder
 203:           389           8384  [Lsun.reflect.generics.tree.ClassTypeSignature;
 204:           257           8224  java.nio.DirectByteBuffer$Deallocator
 205:           513           8208  java.util.HashMap$KeySet
 206:           169           8112  java.lang.invoke.LambdaForm
 207:           202           8080  org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata
 208:            66           7920  org.springframework.beans.factory.annotation.AnnotatedGenericBeanDefinition
 209:           448           7792  [Lsun.reflect.generics.tree.FormalTypeParameter;
 210:           174           7720  [Ljava.lang.invoke.LambdaForm$Name;
 211:           320           7680  com.zeroturnaround.javarebel.gvb
 212:           475           7600  org.apache.commons.logging.LogAdapter$Log4jLog
 213:           104           7488  java.util.logging.Logger
 214:           307           7368  java.beans.MethodRef
 215:           176           7040  sun.nio.cs.UTF_8$Decoder
 216:           437           6992  org.springframework.core.convert.support.GenericConversionService$ConvertersForPair
 217:           290           6960  java.util.ArrayDeque
 218:           124           6944  java.lang.invoke.MethodTypeForm
 219:           216           6912  javax.management.MBeanParameterInfo
 220:            78           6864  com.zeroturnaround.javarebel.gdm
 221:           203           6496  com.zeroturnaround.javarebel.gdo
 222:           201           6432  java.util.RegularEnumSet
 223:           267           6408  org.apache.logging.log4j.message.DefaultFlowMessageFactory
 224:           200           6400  sun.security.util.ObjectIdentifier
 225:           265           6360  java.util.zip.ZStreamRef
 226:           263           6312  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcome
 227:           263           6312  org.springframework.boot.autoconfigure.condition.ConditionOutcome
 228:           194           6208  java.util.ResourceBundle$LoaderReference
 229:            43           6192  java.text.DecimalFormat
 230:            86           6192  java.util.regex.Pattern
 231:            38           6072  [S
 232:           187           5984  java.lang.invoke.BoundMethodHandle$Species_L
 233:           187           5984  org.zeroturnaround.javarebel.integration.util.WeakUtil$WeakListenerReference
 234:           180           5760  org.springframework.core.convert.support.GenericConversionService$ConverterAdapter
 235:            51           5712  java.util.GregorianCalendar
 236:           236           5664  com.zeroturnaround.javarebel.agl
 237:            59           5664  java.util.jar.JarFile$JarFileEntry
 238:           141           5640  java.security.AccessControlContext
 239:           350           5600  java.util.Collections$UnmodifiableSet
 240:           247           5448  [Lsun.reflect.generics.tree.FieldTypeSignature;
 241:           169           5408  org.springframework.cglib.proxy.MethodProxy
 242:            83           5384  [Ljavax.management.MBeanAttributeInfo;
 243:           223           5352  org.springframework.beans.MutablePropertyValues
 244:           167           5344  java.util.logging.LogManager$LogNode
 245:           216           5184  java.lang.ThreadLocal$ThreadLocalMap
 246:            81           5184  java.nio.DirectByteBuffer
 247:           216           5184  org.zeroturnaround.javarebel.integration.spring.beans.BeanWithDefinition
 248:           215           5160  com.fasterxml.jackson.databind.type.ClassKey
 249:           321           5136  java.util.jar.Attributes
 250:            91           5096  sun.misc.URLClassPath$JarLoader
 251:           127           5080  com.fasterxml.jackson.databind.introspect.AnnotatedMethod
 252:           126           5040  java.io.BufferedInputStream
 253:           209           5016  javax.management.ImmutableDescriptor
 254:            63           4984  [Ljava.nio.ByteBuffer;
 255:            62           4960  sun.net.www.protocol.jar.URLJarFile
 256:           309           4944  com.zeroturnaround.javarebel.az
 257:            51           4896  sun.util.calendar.Gregorian$Date
 258:           101           4848  com.zeroturnaround.javarebel.gzv
 259:           151           4832  com.sun.jmx.mbeanserver.ConvertingMethod
 260:           150           4800  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 261:           198           4752  java.lang.invoke.LambdaForm$NamedFunction
 262:           118           4720  java.io.ObjectStreamField
 263:           173           4712  [Ljava.lang.annotation.ElementType;
 264:           193           4632  org.zeroturnaround.bundled.javassist.bytecode.StackMapTable
 265:           183           4392  org.hibernate.validator.internal.engine.constraintvalidation.ClassBasedValidatorDescriptor
 266:           274           4384  com.sun.proxy.$Proxy34
 267:           273           4368  java.lang.Byte
 268:            54           4320  com.alibaba.fastjson.util.FieldInfo
 269:           133           4256  java.io.FileOutputStream
 270:           266           4256  org.apache.logging.log4j.message.ParameterizedMessageFactory
 271:           176           4224  org.springframework.boot.web.server.MimeMappings$Mapping
 272:            95           4216  [Ljava.security.ProtectionDomain;
 273:           263           4208  org.springframework.boot.autoconfigure.condition.ConditionMessage
 274:           169           4160  [Ljavax.management.MBeanParameterInfo;
 275:           129           4128  sun.security.util.DerInputBuffer
 276:           129           4128  sun.security.util.DerValue
 277:           256           4096  java.lang.Short
 278:           127           4064  com.sun.org.apache.xerces.internal.xni.QName
 279:           127           4064  java.lang.invoke.DirectMethodHandle$Special
 280:           127           4064  java.util.ArrayList$Itr
 281:           101           4040  java.lang.reflect.Parameter
 282:           124           3968  com.alibaba.fastjson.util.IdentityHashMap$Entry
 283:           123           3936  java.lang.ProcessImpl
 284:            82           3936  javax.management.MBeanInfo
 285:           163           3912  java.util.Date
 286:            97           3880  com.zeroturnaround.javarebel.nx
 287:           160           3840  com.zeroturnaround.javarebel.abm
 288:           160           3840  com.zeroturnaround.javarebel.ax
 289:            10           3840  org.apache.tomcat.util.threads.TaskThread
 290:            68           3808  org.apache.tomcat.util.modeler.ManagedBean
 291:           118           3776  java.security.Permissions
 292:           156           3744  javax.management.ObjectName$Property
 293:           115           3680  java.io.FilePermission
 294:           131           3664  [Ljavax.management.ObjectName$Property;
 295:            91           3640  sun.nio.fs.WindowsPath
 296:           226           3616  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcomes
 297:           113           3616  org.springframework.cglib.proxy.MethodProxy$CreateInfo
 298:            45           3600  [Lorg.springframework.util.ConcurrentReferenceHashMap$Segment;
 299:            64           3584  org.hibernate.validator.internal.util.ConcurrentReferenceHashMap$Segment
 300:           149           3576  org.zeroturnaround.bundled.javassist.bytecode.SignatureAttribute
 301:            37           3552  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 302:           220           3520  com.fasterxml.jackson.databind.introspect.AnnotationMap
 303:           146           3504  java.security.Provider$UString
 304:           107           3424  java.security.BasicPermissionCollection
 305:            71           3408  java.util.concurrent.ThreadPoolExecutor$Worker
 306:            85           3400  org.zeroturnaround.bundled.javassist.bytecode.FieldInfo
 307:           138           3312  com.zeroturnaround.javarebel.fd
 308:           205           3280  com.zeroturnaround.jrebelbase.reflection.u
 309:            45           3240  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask
 310:           135           3240  org.apache.catalina.webresources.EmptyResource
 311:            36           3200  [Lcom.zeroturnaround.javarebel.gzv;
 312:            37           3200  [Ljava.lang.invoke.MethodHandle;
 313:           133           3192  com.zeroturnaround.javarebel.pv
 314:            49           3136  javax.management.openmbean.OpenMBeanAttributeInfoSupport
 315:            56           3136  sun.util.calendar.ZoneInfo
 316:           130           3120  org.apache.tomcat.util.http.MimeHeaderField
 317:            97           3104  org.springframework.cglib.proxy.MethodProxy$FastClassInfo
 318:           129           3096  sun.security.util.DerInputStream
 319:           127           3048  java.io.BufferedOutputStream
 320:           126           3024  [Lsun.security.x509.AVA;
 321:            54           3024  com.alibaba.fastjson.serializer.FieldSerializer
 322:            63           3024  com.sysmin.core.log.Log
 323:           126           3024  sun.security.x509.AVA
 324:           126           3024  sun.security.x509.RDN
 325:            29           3016  java.io.ObjectStreamClass
 326:            47           3008  java.text.DecimalFormatSymbols
 327:           158           2992  [Lcom.sun.jmx.mbeanserver.MXBeanMapping;
 328:           121           2904  org.zeroturnaround.javarebel.integration.util.WeakUtil$WeakClassEventListenerAdapter
 329:            90           2880  com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket
 330:            45           2880  java.util.regex.Matcher
 331:            90           2880  org.zeroturnaround.javarebel.integration.monitor.MonitoredResource
 332:           118           2832  java.lang.RuntimePermission
 333:            59           2832  java.util.TreeMap
 334:           118           2832  java.util.concurrent.LinkedBlockingQueue$Node
 335:            88           2816  org.zeroturnaround.bundled.javassist.bytecode.ExceptionTableEntry
 336:           174           2784  java.util.HashMap$EntrySet
 337:            58           2784  java.util.concurrent.ConcurrentHashMap$TreeNode
 338:            87           2784  org.zeroturnaround.javarebel.reporting.stats.repository.impl.DayHolder
 339:            87           2784  sun.reflect.generics.reflectiveObjects.TypeVariableImpl
 340:            64           2688  [Lorg.hibernate.validator.internal.util.ConcurrentReferenceHashMap$HashEntry;
 341:            84           2688  org.apache.catalina.util.ManifestResource
 342:            37           2664  java.beans.PropertyDescriptor
 343:           111           2664  java.io.FilePermissionCollection
 344:            66           2640  javax.management.ObjectName
 345:            66           2640  org.springframework.cglib.proxy.Enhancer$EnhancerKey$$KeyFactoryByCGLIB$$4ce19e8f
 346:            71           2624  [Ljavax.management.MBeanOperationInfo;
 347:           108           2592  java.util.regex.Pattern$Slice
 348:           161           2576  com.zeroturnaround.javarebel.SDKLoggerImpl
 349:            46           2576  org.zeroturnaround.javarebel.integration.util.WeakIdentityHashMap
 350:            40           2560  java.text.SimpleDateFormat
 351:           105           2520  org.zeroturnaround.bundled.javassist.bytecode.FieldrefInfo
 352:            22           2464  org.springframework.context.annotation.ScannedGenericBeanDefinition
 353:            75           2400  java.lang.reflect.WeakCache$CacheValue
 354:            75           2400  java.net.InetAddress$InetAddressHolder
 355:            23           2392  com.fasterxml.jackson.databind.ser.impl.FilteredBeanPropertyWriter$MultiView
 356:           105           2360  [Ljava.lang.reflect.TypeVariable;
 357:            98           2352  java.io.ExpiringCache$Entry
 358:            98           2352  org.springframework.boot.context.properties.ConfigurationBeanFactoryMetadata$FactoryMetadata
 359:            96           2304  org.zeroturnaround.bundled.javassist.bytecode.StringInfo
 360:            19           2280  java.net.SocksSocketImpl
 361:            95           2280  java.util.Collections$UnmodifiableRandomAccessList
 362:            28           2240  java.net.URI
 363:            23           2208  com.fasterxml.jackson.databind.ser.BeanPropertyWriter
 364:            69           2208  java.util.regex.Pattern$Curly
 365:            91           2184  org.springframework.core.io.FileSystemResource
 366:            91           2184  sun.reflect.generics.tree.FormalTypeParameter
 367:            90           2160  org.zeroturnaround.javarebel.support.FileResource
 368:            45           2160  sun.util.locale.LocaleObjectCache$CacheEntry
 369:            67           2144  java.lang.reflect.Proxy$Key1
 370:            67           2144  org.springframework.http.HttpStatus
 371:           133           2128  com.sun.proxy.$Proxy21
 372:            19           2128  org.springframework.beans.factory.support.GenericBeanDefinition
 373:            53           2120  sun.security.ec.NamedCurve
 374:            19           2096  [Lorg.springframework.boot.context.properties.source.PropertyMapping;
 375:            65           2080  org.springframework.cglib.core.WeakCacheKey
 376:            65           2080  org.springframework.cglib.proxy.Enhancer$EnhancerFactoryData
 377:            65           2080  sun.reflect.annotation.AnnotationType
 378:            15           2064  [[B
 379:            64           2048  com.zeroturnaround.reload.e
 380:           128           2048  java.lang.Character
 381:            85           2040  java.util.Collections$SetFromMap
 382:            85           2040  org.springframework.core.convert.TypeDescriptor$AnnotatedElementAdapter
 383:            50           2000  com.zeroturnaround.javarebel.awm
 384:           125           2000  java.lang.ThreadLocal
 385:            82           1968  com.zeroturnaround.javarebel.gtf
 386:            82           1968  com.zeroturnaround.javarebel.oo
 387:            61           1952  java.util.Collections$UnmodifiableMap
 388:            81           1944  com.zeroturnaround.jrebelbase.reflection.n
 389:            81           1944  com.zeroturnaround.jrebelbase.reflection.s
 390:            48           1920  sun.reflect.generics.repository.MethodRepository
 391:            79           1896  org.springframework.core.convert.TypeDescriptor
 392:            59           1888  sun.reflect.generics.tree.MethodTypeSignature
 393:            78           1872  com.zeroturnaround.javarebel.gdn
 394:            78           1872  com.zeroturnaround.javarebel.gdp
 395:            78           1872  com.zeroturnaround.javarebel.gdr
 396:            78           1872  java.util.Collections$SingletonList
 397:            78           1872  java.util.regex.Pattern$GroupHead
 398:            78           1872  java.util.regex.Pattern$GroupTail
 399:            58           1856  java.util.LinkedHashMap$LinkedKeyIterator
 400:           116           1856  org.springframework.expression.common.LiteralExpression
 401:            45           1800  org.springframework.util.ConcurrentReferenceHashMap
 402:            74           1768  [Ljava.lang.reflect.Parameter;
 403:            43           1720  java.text.DigitList
 404:            53           1696  java.security.spec.EllipticCurve
 405:            70           1680  com.zeroturnaround.javarebel.aaf
 406:            35           1680  com.zeroturnaround.javarebel.gzo
 407:            30           1680  org.apache.tomcat.util.res.StringManager$1
 408:            19           1672  java.net.DualStackPlainSocketImpl
 409:            26           1664  com.fasterxml.jackson.databind.introspect.AnnotatedClass
 410:            41           1640  org.springframework.core.log.CompositeLog
 411:            34           1632  com.fasterxml.jackson.databind.type.SimpleType
 412:            51           1632  org.springframework.format.support.FormattingConversionService$AnnotationParserConverter
 413:            51           1632  org.springframework.format.support.FormattingConversionService$AnnotationPrinterConverter
 414:            68           1632  org.zeroturnaround.bundled.javassist.bytecode.InterfaceMethodrefInfo
 415:            67           1608  org.springframework.boot.autoconfigure.condition.OnClassCondition
 416:            67           1608  org.springframework.core.type.StandardAnnotationMetadata
 417:            25           1600  org.springframework.util.LinkedCaseInsensitiveMap$1
 418:            25           1600  org.zeroturnaround.bundled.javassist.CtClassType
 419:            40           1600  sun.management.DiagnosticCommandArgumentInfo
 420:            66           1584  com.zeroturnaround.reload.d
 421:            66           1584  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject
 422:            14           1568  sun.nio.ch.SocketChannelImpl
 423:            65           1560  com.sun.jmx.mbeanserver.NamedObject
 424:            24           1536  com.zeroturnaround.javarebel.gxi
 425:            96           1536  java.util.HashMap$Values
 426:            96           1536  java.util.WeakHashMap$KeySet
 427:            48           1536  java.util.regex.Pattern$Branch
 428:            96           1536  sun.reflect.generics.tree.TypeVariableSignature
 429:            63           1512  com.fasterxml.jackson.databind.introspect.MemberKey
 430:            27           1512  org.springframework.web.method.HandlerMethod
 431:            93           1488  com.sun.proxy.$Proxy11
 432:            62           1488  sun.nio.ch.Util$BufferCache
 433:            92           1472  com.sun.proxy.$Proxy36
 434:            92           1472  java.util.concurrent.atomic.AtomicInteger
 435:            46           1472  org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty
 436:            26           1456  com.fasterxml.jackson.core.util.TextBuffer
 437:            48           1448  [Ljava.util.regex.Pattern$Node;
 438:            90           1440  java.io.FileOutputStream$1
 439:            30           1440  java.time.temporal.ValueRange
 440:            59           1416  org.springframework.boot.autoconfigure.condition.OnBeanCondition
 441:            44           1408  java.util.regex.Pattern$BnM
 442:            25           1400  java.util.zip.ZipFile$ZipFileInflaterInputStream
 443:            25           1400  java.util.zip.ZipFile$ZipFileInputStream
 444:            35           1400  org.springframework.core.annotation.AnnotationUtils$AliasDescriptor
 445:            16           1392  [Ljava.lang.Byte;
 446:            58           1392  java.util.regex.Pattern$Single
 447:            87           1392  sun.reflect.BootstrapConstructorAccessorImpl
 448:            50           1384  [Ljava.io.ObjectStreamField;
 449:            59           1384  [Lsun.reflect.generics.tree.TypeSignature;
 450:             1           1376  [Lsun.misc.FDBigInteger;
 451:            43           1376  sun.reflect.generics.reflectiveObjects.WildcardTypeImpl
 452:            43           1376  sun.security.x509.AlgorithmId
 453:            57           1368  java.util.regex.Pattern$BitClass
 454:            57           1368  org.zeroturnaround.bundled.javassist.bytecode.ExceptionsAttribute
 455:            34           1360  java.util.HashMap$KeyIterator
 456:            42           1344  [Ljava.time.format.DateTimeFormatterBuilder$DateTimePrinterParser;
 457:            42           1344  com.zeroturnaround.javarebel.gtd
 458:            42           1344  org.springframework.format.support.FormattingConversionService$PrinterConverter
 459:            28           1344  sun.security.x509.X500Name
 460:            83           1328  org.apache.juli.logging.DirectJDKLog
 461:            41           1312  com.zeroturnaround.javarebel.fxz
 462:            54           1296  com.alibaba.fastjson.serializer.BeanContext
 463:            54           1296  java.security.spec.ECPoint
 464:             9           1296  org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper
 465:            53           1280  [Lcom.fasterxml.jackson.databind.introspect.AnnotationMap;
 466:            39           1280  [Ljava.math.BigInteger;
 467:            40           1280  com.fasterxml.jackson.databind.util.TypeKey
 468:            32           1280  java.util.PropertyResourceBundle
 469:            26           1248  org.springframework.web.servlet.mvc.method.RequestMappingInfo
