
 num     #instances         #bytes  class name
 245:           215          10320  java.util.logging.LogManager$LoggerWeakRef
 246:           247           9880  java.io.BufferedInputStream
 247:           410           9840  org.springframework.cglib.core.Signature
 248:           202           9696  java.util.TreeMap
 249:           303           9696  org.apache.tomcat.util.modeler.ParameterInfo
 250:           395           9480  sun.reflect.generics.scope.ClassScope
 251:           147           9408  org.springframework.web.servlet.FlashMap
 252:           146           9344  org.springframework.web.context.support.ServletRequestHandledEvent
 253:           389           9336  sun.reflect.generics.tree.ClassSignature
 254:           194           9312  java.util.ResourceBundle$BundleReference
 255:           581           9296  org.apache.commons.logging.LogAdapter$Log4jLog
 256:           451           9248  [Lorg.apache.tomcat.util.modeler.ParameterInfo;
 257:           441           9184  [Lorg.springframework.web.servlet.HandlerInterceptor;
 258:           378           9072  org.springframework.util.MimeType$$Lambda$91/882356814
 259:           559           8944  java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock
 260:           559           8944  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter
 261:           559           8944  java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock
 262:           159           8904  java.beans.MethodDescriptor
 263:           371           8904  org.zeroturnaround.bundled.javassist.bytecode.ClassInfo
 264:           222           8880  org.springframework.util.AntPathMatcher$AntPatternComparator$PatternInfo
 265:           138           8832  java.util.stream.ReferencePipeline$3
 266:           363           8712  org.springframework.beans.factory.annotation.InjectionMetadata
 267:           271           8672  java.nio.DirectByteBuffer$Deallocator
 268:           153           8568  java.util.concurrent.ConcurrentHashMap$EntryIterator
 269:           265           8480  org.apache.logging.slf4j.SLF4JLogger
 270:           264           8448  java.util.zip.ZipCoder
 271:           389           8384  [Lsun.reflect.generics.tree.ClassTypeSignature;
 272:           146           8176  java.util.stream.ReferencePipeline$Head
 273:           169           8112  java.lang.invoke.LambdaForm
 274:           202           8080  org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata
 275:            66           7920  org.springframework.beans.factory.annotation.AnnotatedGenericBeanDefinition
 276:           141           7896  java.util.Calendar$Builder
 277:           448           7792  [Lsun.reflect.generics.tree.FormalTypeParameter;
 278:           174           7720  [Ljava.lang.invoke.LambdaForm$Name;
 279:           320           7680  com.zeroturnaround.javarebel.gvb
 280:           157           7536  java.util.WeakHashMap$KeyIterator
 281:           104           7488  java.util.logging.Logger
 282:           307           7368  java.beans.MethodRef
 283:           181           7240  java.text.DigitList
 284:           452           7232  org.springframework.util.AntPathMatcher$AntPatternComparator
 285:           299           7176  java.util.regex.Pattern$Slice
 286:           221           7072  org.zeroturnaround.javarebel.integration.util.WeakUtil$WeakListenerReference
 287:           294           7056  java.util.ArrayDeque
 288:           437           6992  org.springframework.core.convert.support.GenericConversionService$ConvertersForPair
 289:           124           6944  java.lang.invoke.MethodTypeForm
 290:           216           6912  javax.management.MBeanParameterInfo
 291:           287           6888  java.util.Collections$UnmodifiableRandomAccessList
 292:            78           6864  com.zeroturnaround.javarebel.gdm
 293:           283           6792  java.util.Locale$LocaleKey
 294:           418           6688  com.zeroturnaround.javarebel.gxc
 295:           166           6640  java.util.HashMap$EntryIterator
 296:           206           6592  java.io.FileNotFoundException
 297:           273           6552  java.util.zip.ZStreamRef
 298:           136           6528  com.fasterxml.jackson.core.json.JsonReadContext
 299:           203           6496  com.zeroturnaround.javarebel.gdo
 300:           402           6432  com.zeroturnaround.javarebel.gxp
 301:           201           6432  java.util.RegularEnumSet
 302:           267           6408  java.util.Arrays$ArrayList
 303:            89           6408  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask
 304:           267           6408  org.apache.logging.log4j.message.DefaultFlowMessageFactory
 305:           200           6400  sun.security.util.ObjectIdentifier
 306:           263           6312  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcome
 307:           263           6312  org.springframework.boot.autoconfigure.condition.ConditionOutcome
 308:           263           6312  org.springframework.messaging.support.MessageHeaderAccessor$MutableMessageHeaders
 309:           113           6296  [Ljava.nio.ByteBuffer;
 310:           262           6288  org.apache.tomcat.util.http.parser.AcceptLanguage
 311:           262           6288  sun.util.locale.ParseStatus
 312:           196           6272  java.util.ResourceBundle$LoaderReference
 313:           109           6104  [Ljava.util.regex.Pattern$GroupHead;
 314:            95           6080  java.nio.DirectByteBuffer
 315:           377           6032  com.zeroturnaround.javarebel.az
 316:           251           6024  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$1
 317:           150           6000  java.security.AccessControlContext
 318:           187           5984  java.lang.invoke.BoundMethodHandle$Species_L
 319:           243           5832  org.apache.catalina.webresources.EmptyResource
 320:           240           5760  org.springframework.context.event.AbstractApplicationEventMulticaster$ListenerCacheKey
 321:           180           5760  org.springframework.core.convert.support.GenericConversionService$ConverterAdapter
 322:           179           5728  java.util.AbstractList$Itr
 323:           238           5712  com.zeroturnaround.javarebel.agl
 324:            59           5664  java.util.jar.JarFile$JarFileEntry
 325:           176           5632  java.util.TreeMap$ValueIterator
 326:           232           5568  java.util.Collections$1
 327:            76           5472  com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl
 328:           247           5448  [Lsun.reflect.generics.tree.FieldTypeSignature;
 329:           227           5448  java.lang.ThreadLocal$ThreadLocalMap
 330:           169           5408  org.springframework.cglib.proxy.MethodProxy
 331:            83           5384  [Ljavax.management.MBeanAttributeInfo;
 332:            96           5376  com.fasterxml.jackson.core.util.TextBuffer
 333:           134           5360  com.zeroturnaround.javarebel.hah
 334:           223           5352  org.springframework.beans.MutablePropertyValues
 335:           334           5344  java.util.HashMap$EntrySet
 336:           167           5344  java.util.logging.LogManager$LogNode
 337:           222           5328  org.springframework.web.socket.TextMessage
 338:            73           5256  com.fasterxml.jackson.databind.deser.DefaultDeserializationContext$Impl
 339:           131           5240  java.io.StringReader
 340:           131           5240  org.apache.tomcat.util.http.parser.Host$MessageBytesReader
 341:           131           5240  org.springframework.web.context.request.async.WebAsyncManager
 342:           218           5232  org.springframework.messaging.support.AbstractMessageChannel$ChannelInterceptorChain
 343:           218           5232  org.springframework.messaging.support.GenericMessage
 344:           216           5184  org.zeroturnaround.javarebel.integration.spring.beans.BeanWithDefinition
 345:           215           5160  com.fasterxml.jackson.databind.type.ClassKey
 346:           321           5136  java.util.jar.Attributes
 347:           118           5112  [Ljava.security.ProtectionDomain;
 348:            91           5096  sun.misc.URLClassPath$JarLoader
 349:           127           5080  com.fasterxml.jackson.databind.introspect.AnnotatedMethod
 350:           209           5016  javax.management.ImmutableDescriptor
 351:           156           4992  java.io.FileOutputStream
 352:            62           4960  sun.net.www.protocol.jar.URLJarFile
 353:           101           4848  com.zeroturnaround.javarebel.gzv
 354:           151           4832  com.sun.jmx.mbeanserver.ConvertingMethod
 355:           198           4752  java.lang.invoke.LambdaForm$NamedFunction
 356:           118           4720  java.io.ObjectStreamField
 357:           173           4712  [Ljava.lang.annotation.ElementType;
 358:           147           4704  org.springframework.web.servlet.HandlerExecutionChain
 359:            73           4672  com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer
 360:           194           4656  com.zeroturnaround.javarebel.ax
 361:           290           4640  com.zeroturnaround.javarebel.SDKLoggerImpl
 362:           193           4632  org.zeroturnaround.bundled.javassist.bytecode.StackMapTable
 363:            96           4608  java.util.TreeMap$AscendingSubMap
 364:           114           4560  java.util.ArrayList$SubList
 365:           114           4560  java.util.ArrayList$SubList$1
 366:            81           4536  com.fasterxml.jackson.core.io.IOContext
 367:           141           4512  java.lang.ProcessImpl
 368:           184           4416  java.io.ExpiringCache$Entry
 369:           138           4416  java.util.AbstractList$ListItr
 370:           138           4416  java.util.ArrayList$ArrayListSpliterator
 371:           138           4416  java.util.ArrayList$ListItr
 372:           138           4416  java.util.stream.Collectors$CollectorImpl
 373:           138           4416  java.util.stream.ReduceOps$3
 374:           138           4416  java.util.stream.ReduceOps$3ReducingSink
 375:           183           4392  org.hibernate.validator.internal.engine.constraintvalidation.ClassBasedValidatorDescriptor
 376:           274           4384  com.sun.proxy.$Proxy34
 377:           273           4368  java.lang.Byte
 378:            54           4320  com.alibaba.fastjson.util.FieldInfo
 379:           266           4256  org.apache.logging.log4j.message.ParameterizedMessageFactory
 380:           266           4256  org.springframework.util.MimeType$$Lambda$456/796273739
 381:           176           4224  org.springframework.boot.web.server.MimeMappings$Mapping
 382:           263           4208  org.springframework.boot.autoconfigure.condition.ConditionMessage
 383:           169           4160  [Ljavax.management.MBeanParameterInfo;
 384:           129           4128  sun.security.util.DerInputBuffer
 385:           129           4128  sun.security.util.DerValue
 386:           256           4096  java.lang.Short
 387:           256           4096  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet
 388:           127           4064  com.sun.org.apache.xerces.internal.xni.QName
 389:           127           4064  java.lang.invoke.DirectMethodHandle$Special
 390:           101           4040  java.lang.reflect.Parameter
 391:           124           3968  com.alibaba.fastjson.util.IdentityHashMap$Entry
 392:            82           3936  javax.management.MBeanInfo
 393:            69           3864  java.util.concurrent.ConcurrentHashMap$ValueIterator
 394:           160           3840  com.zeroturnaround.javarebel.abm
 395:            96           3840  java.util.TreeMap$NavigableSubMap$SubMapEntryIterator
 396:            10           3840  org.apache.tomcat.util.threads.TaskThread
 397:            68           3808  org.apache.tomcat.util.modeler.ManagedBean
 398:           158           3792  org.springframework.http.server.ServletServerHttpResponse
 399:           158           3792  org.springframework.http.server.ServletServerHttpResponse$ServletResponseHttpHeaders
 400:           118           3776  java.security.Permissions
 401:           236           3776  org.springframework.util.CollectionUtils$MultiValueMapAdapter
 402:            94           3760  org.apache.tomcat.websocket.MessagePart
 403:           156           3744  javax.management.ObjectName$Property
 404:           155           3720  org.zeroturnaround.javarebel.integration.util.WeakUtil$WeakClassEventListenerAdapter
 405:           115           3680  java.io.FilePermission
 406:           131           3664  [Ljavax.management.ObjectName$Property;
 407:            91           3640  sun.nio.fs.WindowsPath
 408:           226           3616  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcomes
 409:           113           3616  org.springframework.cglib.proxy.MethodProxy$CreateInfo
 410:            45           3600  [Lorg.springframework.util.ConcurrentReferenceHashMap$Segment;
 411:            64           3584  org.hibernate.validator.internal.util.ConcurrentReferenceHashMap$Segment
 412:           149           3576  org.zeroturnaround.bundled.javassist.bytecode.SignatureAttribute
 413:            74           3552  java.util.concurrent.ThreadPoolExecutor$Worker
 414:            37           3552  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 415:           147           3528  org.springframework.web.servlet.DispatcherServlet$$Lambda$436/1867208492
 416:           147           3528  org.springframework.web.servlet.DispatcherServlet$$Lambda$437/682105256
 417:           220           3520  com.fasterxml.jackson.databind.introspect.AnnotationMap
 418:           146           3504  java.security.Provider$UString
 419:           146           3504  org.springframework.messaging.simp.SimpMessageHeaderAccessor
 420:           109           3488  java.net.InetAddress$InetAddressHolder
 421:           145           3480  java.io.BufferedOutputStream
 422:            87           3480  java.util.HashMap$ValueIterator
 423:           107           3424  java.security.BasicPermissionCollection
 424:            61           3416  org.springframework.web.method.HandlerMethod
 425:            85           3400  org.zeroturnaround.bundled.javassist.bytecode.FieldInfo
 426:           209           3344  com.zeroturnaround.javarebel.gwx
 427:           209           3344  com.zeroturnaround.javarebel.gwy
 428:           209           3344  com.zeroturnaround.javarebel.gxd
 429:           138           3312  com.zeroturnaround.javarebel.fd
 430:           138           3312  java.util.stream.ReferencePipeline$3$1
 431:           103           3296  java.util.regex.Pattern$Curly
 432:           205           3280  com.zeroturnaround.jrebelbase.reflection.u
 433:            68           3264  com.sysmin.core.log.Log
 434:            37           3256  com.alibaba.fastjson.serializer.JSONSerializer
 435:           101           3232  org.springframework.messaging.simp.user.DefaultUserDestinationResolver$ParseResult
 436:           101           3232  org.springframework.messaging.simp.user.UserDestinationResult
 437:           201           3216  java.util.concurrent.atomic.AtomicBoolean
 438:            36           3200  [Lcom.zeroturnaround.javarebel.gzv;
 439:            37           3200  [Ljava.lang.invoke.MethodHandle;
 440:           133           3192  com.zeroturnaround.javarebel.pv
 441:           133           3192  org.springframework.web.servlet.mvc.condition.ProducesRequestCondition
 442:            49           3136  javax.management.openmbean.OpenMBeanAttributeInfoSupport
 443:           130           3120  org.apache.tomcat.util.http.MimeHeaderField
 444:            97           3104  org.springframework.cglib.proxy.MethodProxy$FastClassInfo
 445:           129           3096  sun.security.util.DerInputStream
 446:            96           3072  java.util.TreeMap$AscendingSubMap$AscendingEntrySetView
 447:           126           3024  [Lsun.security.x509.AVA;
 448:            54           3024  com.alibaba.fastjson.serializer.FieldSerializer
 449:           126           3024  sun.security.x509.AVA
 450:           126           3024  sun.security.x509.RDN
 451:            29           3016  java.io.ObjectStreamClass
 452:           158           2992  [Lcom.sun.jmx.mbeanserver.MXBeanMapping;
 453:            91           2936  [Lorg.apache.tomcat.websocket.WsRemoteEndpointImplBase$State;
 454:            90           2880  com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket
 455:            36           2880  org.springframework.web.method.HandlerMethod$ReturnValueMethodParameter
 456:            60           2880  org.springframework.web.servlet.mvc.method.RequestMappingInfo
 457:            90           2880  org.zeroturnaround.javarebel.integration.monitor.MonitoredResource
 458:           118           2832  java.lang.RuntimePermission
 459:            88           2816  org.zeroturnaround.bundled.javassist.bytecode.ExceptionTableEntry
 460:           117           2808  org.springframework.messaging.simp.stomp.StompHeaderAccessor
 461:            58           2784  java.util.concurrent.ConcurrentHashMap$TreeNode
 462:            87           2784  org.zeroturnaround.javarebel.reporting.stats.repository.impl.DayHolder
 463:            87           2784  sun.reflect.generics.reflectiveObjects.TypeVariableImpl
 464:            57           2736  sun.nio.cs.StreamDecoder
 465:            64           2688  [Lorg.hibernate.validator.internal.util.ConcurrentReferenceHashMap$HashEntry;
