
 num     #instances         #bytes  class name
 357:            13            312  java.util.regex.Pattern$Single
 358:            13            312  org.apache.log4j.Level
 359:            19            304  java.util.LinkedHashMap$LinkedEntrySet
 360:             9            288  com.google.common.collect.RegularImmutableSet
 361:            12            288  com.google.inject.spi.ProviderLookup
 362:             9            288  java.lang.invoke.BoundMethodHandle$Species_L
 363:            12            288  java.lang.invoke.Invokers
 364:             9            288  java.util.logging.Level
 365:            12            288  java.util.regex.Pattern$BitClass
 366:            12            288  java.util.regex.Pattern$GroupHead
 367:            12            288  java.util.regex.Pattern$GroupTail
 368:             9            288  jdk.internal.org.objectweb.asm.Type
 369:             6            288  org.apache.lucene.document.Field
 370:             6            288  org.apache.lucene.index.TermVectorsTermsWriterPerField
 371:            12            288  org.apache.lucene.util.UnicodeUtil$UTF8Result
 372:             9            288  sun.reflect.generics.repository.ConstructorRepository
 373:            12            288  sun.reflect.generics.repository.FieldRepository
 374:            12            288  sun.rmi.server.UnicastServerRef$1
 375:             5            280  [Ljava.text.Format;
 376:            17            272  com.sun.proxy.$Proxy17
 377:            17            272  java.util.HashMap$EntrySet
 378:            11            264  com.google.inject.spi.ModuleSource
 379:             8            256  [Lcom.google.common.cache.LocalCache$Segment;
 380:             9            256  [Ljava.security.ProtectionDomain;
 381:            16            256  com.sun.proxy.$Proxy4
 382:            16            256  java.lang.ThreadLocal
 383:             8            256  java.security.MessageDigest$Delegate
 384:             4            256  java.text.DateFormatSymbols
 385:             4            256  java.text.SimpleDateFormat
 386:             8            256  org.apache.log4j.ProvisionNode
 387:             8            256  sun.misc.ProxyGenerator$PrimitiveTypeInfo
 388:             4            256  sun.nio.cs.ext.DoubleByte$Encoder
 389:             8            248  [Ljava.lang.invoke.LambdaForm$BasicType;
 390:             6            240  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData;
 391:            10            240  java.io.ObjectStreamClass$EntryFuture
 392:            10            240  java.lang.annotation.ElementType
 393:             6            240  java.lang.reflect.Proxy$Key2
 394:            10            240  java.util.Arrays$ArrayList
 395:            10            240  org.apache.log4j.CategoryKey
 396:             6            240  org.apache.lucene.index.ByteBlockPool
 397:             6            240  org.apache.lucene.index.DocFieldProcessorPerField
 398:             6            240  org.apache.lucene.index.DocInverterPerField
 399:             6            240  org.apache.lucene.index.FreqProxTermsWriterPerField
 400:             6            240  org.apache.lucene.index.IntBlockPool
 401:             6            240  org.apache.lucene.index.NormsWriterPerField
 402:             2            240  org.codehaus.plexus.classworlds.realm.ClassRealm
 403:             5            240  sun.misc.URLClassPath
 404:            15            240  sun.reflect.generics.tree.TypeVariableSignature
 405:            10            240  sun.rmi.runtime.Log$LoggerLog
 406:            14            224  java.rmi.server.Operation
 407:             7            224  java.util.Stack
 408:             7            224  java.util.regex.Pattern$Branch
 409:             7            224  org.eclipse.aether.internal.impl.DefaultDependencyCollector
 410:             7            224  org.eclipse.aether.internal.impl.DefaultInstaller
 411:            14            224  sun.reflect.BootstrapConstructorAccessorImpl
 412:             4            224  sun.rmi.transport.Target
 413:             6            216  [Lorg.apache.lucene.index.DocFieldProcessorPerField;
 414:             9            216  java.util.concurrent.atomic.AtomicLong
 415:             9            216  java.util.logging.Level$KnownLevel
 416:             9            216  java.util.regex.Pattern$Ctype
 417:             9            216  java.util.regex.Pattern$Start
 418:             9            216  org.eclipse.sisu.wire.EntryMapAdapter
 419:             3            216  org.sonatype.nexus.index.context.DefaultIndexingContext
 420:             9            216  sun.reflect.generics.scope.ConstructorScope
 421:             9            216  sun.util.logging.PlatformLogger$Level
 422:             7            208  [Ljava.lang.invoke.LambdaForm$NamedFunction;
 423:            10            208  [Ljava.lang.reflect.Constructor;
 424:            13            208  [Ljava.rmi.server.ObjID;
 425:            13            208  com.google.inject.internal.ConstantFactory
 426:            13            208  org.eclipse.sisu.plexus.DefaultPlexusBeans
 427:            13            208  org.eclipse.sisu.plexus.RealmFilteredBeans
 428:             2            200  [Ljava.text.DateFormat$Field;
 429:             5            200  java.lang.invoke.BoundMethodHandle$SpeciesData
 430:             5            200  java.text.MessageFormat
 431:             5            200  java.util.IdentityHashMap
 432:            12            192  com.google.inject.spi.ProviderLookup$1
 433:            12            192  com.sun.proxy.$Proxy5
 434:             4            192  java.lang.ThreadGroup
 435:             6            192  java.lang.invoke.LambdaForm$BasicType
 436:             8            192  java.lang.invoke.MethodHandleImpl$Intrinsic
 437:             8            192  java.math.RoundingMode
 438:             4            192  java.nio.HeapByteBuffer
 439:             8            192  java.util.regex.Pattern$1
 440:             6            192  org.apache.log4j.helpers.PatternParser$LiteralPatternConverter
 441:             6            192  org.apache.lucene.index.BufferedDeletes
 442:             6            192  org.apache.lucene.index.FieldInfo
 443:             8            192  org.eclipse.sisu.plexus.PlexusRequirements$RequirementMapProvider
 444:             4            192  sun.nio.cs.StreamEncoder
 445:             8            192  sun.reflect.Label$PatchInfo
 446:            12            192  sun.rmi.transport.tcp.TCPTransport$ConnectionHandler$$Lambda$5/432233028
 447:             2            176  [Lcom.google.inject.Binding;
 448:             7            168  [Ljava.util.regex.Pattern$Node;
 449:             3            168  [Lorg.apache.lucene.index.DocumentsWriter$DocWriter;
 450:             7            168  com.google.inject.internal.TypeConverterBindingProcessor$5
 451:             7            168  java.lang.StringBuffer
 452:             7            168  java.net.NetPermission
 453:             3            168  java.net.SocketPermission
 454:             7            168  java.util.Collections$SynchronizedSet
 455:             7            168  java.util.Date
 456:             3            168  org.apache.lucene.index.ByteSliceReader
 457:             3            168  org.apache.lucene.index.DocFieldProcessorPerThread
 458:             3            168  org.apache.lucene.index.IndexFileDeleter$CommitPoint
 459:             3            168  org.apache.lucene.index.TermVectorsTermsWriter
 460:             7            168  org.eclipse.aether.internal.impl.DefaultLocalRepositoryProvider
 461:             7            160  [Lorg.apache.lucene.document.Fieldable;
 462:             2            160  [[Ljava.lang.String;
 463:             4            160  java.io.ObjectStreamClass$FieldReflector
 464:            10            160  java.util.Formatter$Flags
 465:            10            160  java.util.HashMap$KeySet
 466:             5            160  org.apache.log4j.helpers.PatternParser$BasicPatternConverter
 467:             4            160  sun.reflect.UnsafeQualifiedStaticLongFieldAccessorImpl
 468:             4            160  sun.rmi.transport.WeakRef
 469:             5            160  sun.util.locale.provider.LocaleProviderAdapter$Type
 470:             3            144  [Ljava.lang.Thread;
 471:             9            144  com.google.inject.internal.TypeConverterBindingProcessor$6
 472:             9            144  com.sun.proxy.$Proxy6
 473:             6            144  java.io.ObjectStreamClass$2
 474:             6            144  java.util.Collections$UnmodifiableRandomAccessList
 475:             2            144  java.util.concurrent.ThreadPoolExecutor
 476:             6            144  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject
 477:             6            144  java.util.regex.Pattern$CharProperty$1
 478:             3            144  org.apache.lucene.analysis.Token
 479:             6            144  org.apache.lucene.index.DocFieldConsumersPerField
 480:             3            144  org.apache.lucene.index.DocumentsWriter$DocState
 481:             3            144  org.apache.lucene.index.IndexFileDeleter
 482:             3            144  org.apache.lucene.index.LogByteSizeMergePolicy
 483:             6            144  org.apache.lucene.index.StoredFieldsWriterPerField
 484:             3            144  org.apache.lucene.store.RAMFile
 485:             3            144  org.apache.lucene.store.RAMOutputStream
 486:             6            144  org.eclipse.sisu.plexus.PlexusRequirements$RequirementListProvider
 487:             6            144  org.eclipse.sisu.wire.BeanProviders$4
 488:             9            144  org.eclipse.sisu.wire.EntryMapAdapter$EntrySet
 489:             6            144  sun.misc.PerfCounter
 490:             6            144  sun.security.util.DisabledAlgorithmConstraints$Constraint$Operator
 491:             8            128  com.google.inject.matcher.Matchers$IdenticalTo
 492:             2            128  java.io.ExpiringCache$1
 493:             2            128  java.security.SecureRandom
 494:             4            128  java.util.Collections$SynchronizedMap
 495:             4            128  java.util.Collections$UnmodifiableMap
 496:             4            128  sun.reflect.MethodAccessorGenerator$1
 497:             3            120  java.lang.ClassLoader$NativeLibrary
 498:             3            120  java.lang.invoke.BoundMethodHandle$Species_LL
 499:             3            120  org.apache.lucene.index.CharBlockPool
 500:             3            120  org.apache.lucene.index.DocFieldConsumers
 501:             3            120  org.apache.lucene.index.DocInverterPerThread
 502:             3            120  org.apache.lucene.index.DocumentsWriter$FlushState
 503:             3            120  org.apache.lucene.index.DocumentsWriter$WaitQueue
 504:             3            120  org.apache.lucene.index.StoredFieldsWriter
 505:             3            120  org.apache.lucene.index.TermInfo
 506:             3            120  org.apache.lucene.index.TermVectorsTermsWriterPerThread
