
 num     #instances         #bytes  class name
  93:          1073          34336  java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry
  94:           145          34064  [[C
  95:          1363          32712  java.lang.Class$AnnotationData
  96:          2021          32336  java.util.HashSet
  97:           940          30080  java.util.Collections$SynchronizedMap
  98:          1239          29736  sun.reflect.NativeConstructorAccessorImpl
  99:          1834          29344  java.security.ProtectionDomain$Key
 100:          1833          29328  [Ljava.security.Principal;
 101:           516          28896  java.lang.Package
 102:           720          28800  org.springframework.util.ConcurrentReferenceHashMap$Segment
 103:           438          28032  org.springframework.core.MethodParameter
 104:          1167          28008  com.zeroturnaround.javarebel.gtb
 105:          1093          27440  [Ljava.lang.annotation.Annotation;
 106:          1143          27432  java.util.concurrent.CopyOnWriteArrayList
 107:          1451          27024  [Lsun.reflect.generics.tree.TypeArgument;
 108:           562          26976  org.apache.tomcat.util.buf.ByteChunk
 109:          1677          26832  java.util.LinkedHashMap$LinkedKeySet
 110:           417          26688  java.util.concurrent.ConcurrentHashMap
 111:           554          26592  java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync
 112:           664          26560  java.util.WeakHashMap$Entry
 113:           530          25440  org.apache.tomcat.util.buf.CharChunk
 114:           179          25432  [Z
 115:          1058          25392  java.util.jar.Attributes$Name
 116:           225          25168  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry;
 117:           523          25104  org.apache.tomcat.util.buf.MessageBytes
 118:            46          24288  [Lorg.zeroturnaround.bundled.javassist.bytecode.ConstInfo;
 119:          1004          24096  org.springframework.beans.BeanMetadataAttribute
 120:           597          23880  java.io.FileDescriptor
 121:           485          23280  ch.qos.logback.classic.Logger
 122:           725          23200  java.lang.invoke.DirectMethodHandle
 123:          1405          22480  sun.reflect.generics.tree.ClassTypeSignature
 124:           451          21648  org.apache.tomcat.util.modeler.OperationInfo
 125:           518          20720  org.zeroturnaround.bundled.javassist.bytecode.MethodInfo
 126:           876          20648  [Ljava.lang.reflect.Type;
 127:           422          20256  java.util.WeakHashMap
 128:           839          20136  com.zeroturnaround.javarebel.gup
 129:           626          20032  com.zeroturnaround.javarebel.gds
 130:           277          19944  com.sun.jmx.remote.util.OrderClassLoaders
 131:           277          19944  javax.management.remote.rmi.RMIConnectionImpl$CombinedClassLoader
 132:           277          19944  javax.management.remote.rmi.RMIConnectionImpl$CombinedClassLoader$ClassLoaderWrapper
 133:           615          19680  org.springframework.asm.Type
 134:           806          19344  org.springframework.http.MediaType
 135:          1207          19312  java.util.concurrent.locks.ReentrantLock
 136:           480          19200  java.math.BigInteger
 137:           598          19136  javax.management.MBeanAttributeInfo
 138:           837          18808  [Lorg.springframework.core.ResolvableType;
 139:           779          18696  org.zeroturnaround.bundled.javassist.bytecode.NameAndTypeInfo
 140:           738          17712  com.zeroturnaround.javarebel.cmy
 141:           524          17704  [Ljava.lang.CharSequence;
 142:           440          17600  org.springframework.boot.context.properties.source.ConfigurationPropertyName$Elements
 143:           439          17560  org.zeroturnaround.bundled.javassist.bytecode.CodeAttribute
 144:           720          17280  org.springframework.util.ConcurrentReferenceHashMap$ReferenceManager
 145:           695          16680  org.zeroturnaround.bundled.javassist.bytecode.MethodrefInfo
 146:           292          16352  sun.nio.cs.UTF_8$Encoder
 147:           964          15424  org.springframework.core.ResolvableType$DefaultVariableResolver
 148:           606          14544  com.zeroturnaround.javarebel.gi
 149:           177          14072  [J
 150:           431          13792  java.lang.invoke.LambdaForm$Name
 151:           844          13504  com.zeroturnaround.reload.aj
 152:           422          13504  java.io.FileInputStream
 153:           840          13440  com.zeroturnaround.javarebel.abr
 154:           546          13104  java.util.concurrent.locks.ReentrantReadWriteLock
 155:            47          13048  [Lorg.zeroturnaround.javarebel.integration.util.WeakIdentityHashMap$Entry;
 156:           407          13024  org.springframework.core.SerializableTypeWrapper$MethodParameterTypeProvider
 157:           202          12928  java.util.jar.JarFile
 158:           134          12864  org.apache.catalina.webresources.CachedResource
 159:           389          12448  sun.reflect.generics.repository.ClassRepository
 160:           172          12384  sun.reflect.DelegatingClassLoader
 161:           205          12272  [Ljava.lang.ref.SoftReference;
 162:           255          12240  java.util.zip.Inflater
 163:           213          11928  sun.security.ssl.CipherSuite
 164:           462          11872  [Lorg.springframework.asm.Type;
 165:           133          11704  com.zeroturnaround.javarebel.qe
 166:           241          11568  java.nio.HeapCharBuffer
 167:           286          11440  javax.management.MBeanOperationInfo
 168:           475          11400  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl
 169:           472          11328  sun.reflect.NativeMethodAccessorImpl
 170:           341          10912  sun.misc.FDBigInteger
 171:           194          10864  java.util.ResourceBundle$CacheKey
 172:           447          10728  sun.reflect.generics.factory.CoreReflectionFactory
 173:           446          10704  java.util.concurrent.CopyOnWriteArrayList$COWIterator
 174:           440          10560  org.springframework.boot.context.properties.source.ConfigurationPropertyName
 175:           439          10536  org.zeroturnaround.bundled.javassist.bytecode.ExceptionTable
 176:           439          10536  org.zeroturnaround.bundled.javassist.bytecode.LineNumberAttribute
 177:           655          10480  com.sun.proxy.$Proxy28
 178:           436          10464  org.springframework.boot.context.properties.source.PropertyMapping
 179:           261          10440  com.zeroturnaround.javarebel.od
 180:           432          10368  org.springframework.core.convert.converter.GenericConverter$ConvertiblePair
 181:           259          10360  sun.misc.Cleaner
 182:           431          10344  org.springframework.core.io.ClassPathResource
 183:           215          10320  java.util.logging.LogManager$LoggerWeakRef
 184:           410           9840  org.springframework.cglib.core.Signature
 185:           303           9696  org.apache.tomcat.util.modeler.ParameterInfo
 186:           395           9480  sun.reflect.generics.scope.ClassScope
 187:           389           9336  sun.reflect.generics.tree.ClassSignature
 188:           194           9312  java.util.ResourceBundle$BundleReference
 189:           451           9248  [Lorg.apache.tomcat.util.modeler.ParameterInfo;
 190:           159           8904  java.beans.MethodDescriptor
 191:           371           8904  org.zeroturnaround.bundled.javassist.bytecode.ClassInfo
 192:           555           8880  java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock
 193:           555           8880  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter
 194:           555           8880  java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock
 195:           363           8712  org.springframework.beans.factory.annotation.InjectionMetadata
 196:           265           8480  org.apache.logging.slf4j.SLF4JLogger
 197:           264           8448  java.util.zip.ZipCoder
 198:           175           8400  java.nio.HeapByteBuffer
 199:           389           8384  [Lsun.reflect.generics.tree.ClassTypeSignature;
 200:           256           8192  java.nio.DirectByteBuffer$Deallocator
 201:           128           8192  java.text.DateFormatSymbols
 202:           508           8128  java.util.HashMap$KeySet
 203:           169           8112  java.lang.invoke.LambdaForm
 204:           202           8080  org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata
 205:            66           7920  org.springframework.beans.factory.annotation.AnnotatedGenericBeanDefinition
 206:           448           7792  [Lsun.reflect.generics.tree.FormalTypeParameter;
 207:           174           7720  [Ljava.lang.invoke.LambdaForm$Name;
 208:           320           7680  com.zeroturnaround.javarebel.gvb
 209:           472           7552  org.apache.commons.logging.LogAdapter$Log4jLog
 210:           104           7488  java.util.logging.Logger
 211:           307           7368  java.beans.MethodRef
 212:           437           6992  org.springframework.core.convert.support.GenericConversionService$ConvertersForPair
 213:           290           6960  java.util.ArrayDeque
 214:           124           6944  java.lang.invoke.MethodTypeForm
 215:           173           6920  sun.nio.cs.UTF_8$Decoder
 216:           216           6912  javax.management.MBeanParameterInfo
 217:            78           6864  com.zeroturnaround.javarebel.gdm
 218:           203           6496  com.zeroturnaround.javarebel.gdo
 219:           201           6432  java.util.RegularEnumSet
 220:           267           6408  org.apache.logging.log4j.message.DefaultFlowMessageFactory
 221:           200           6400  sun.security.util.ObjectIdentifier
 222:           265           6360  java.util.zip.ZStreamRef
 223:           263           6312  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcome
 224:           263           6312  org.springframework.boot.autoconfigure.condition.ConditionOutcome
 225:           194           6208  java.util.ResourceBundle$LoaderReference
 226:            86           6192  java.util.regex.Pattern
 227:            38           6072  [S
 228:            42           6048  java.text.DecimalFormat
 229:           187           5984  java.lang.invoke.BoundMethodHandle$Species_L
 230:           186           5952  org.zeroturnaround.javarebel.integration.util.WeakUtil$WeakListenerReference
 231:           180           5760  org.springframework.core.convert.support.GenericConversionService$ConverterAdapter
 232:           236           5664  com.zeroturnaround.javarebel.agl
 233:            59           5664  java.util.jar.JarFile$JarFileEntry
 234:           141           5640  java.security.AccessControlContext
 235:            50           5600  java.util.GregorianCalendar
 236:           342           5472  java.util.Collections$UnmodifiableSet
 237:           247           5448  [Lsun.reflect.generics.tree.FieldTypeSignature;
 238:           169           5408  org.springframework.cglib.proxy.MethodProxy
 239:            83           5384  [Ljavax.management.MBeanAttributeInfo;
 240:           223           5352  org.springframework.beans.MutablePropertyValues
 241:           167           5344  java.util.logging.LogManager$LogNode
 242:           216           5184  java.lang.ThreadLocal$ThreadLocalMap
 243:           216           5184  org.zeroturnaround.javarebel.integration.spring.beans.BeanWithDefinition
 244:           215           5160  com.fasterxml.jackson.databind.type.ClassKey
 245:           321           5136  java.util.jar.Attributes
 246:            80           5120  java.nio.DirectByteBuffer
 247:            91           5096  sun.misc.URLClassPath$JarLoader
 248:           127           5080  com.fasterxml.jackson.databind.introspect.AnnotatedMethod
 249:           209           5016  javax.management.ImmutableDescriptor
 250:           125           5000  java.io.BufferedInputStream
 251:            62           4960  [Ljava.nio.ByteBuffer;
 252:            62           4960  sun.net.www.protocol.jar.URLJarFile
 253:           307           4912  com.zeroturnaround.javarebel.az
 254:           101           4848  com.zeroturnaround.javarebel.gzv
 255:           151           4832  com.sun.jmx.mbeanserver.ConvertingMethod
 256:           201           4824  java.lang.StringBuilder
 257:            50           4800  sun.util.calendar.Gregorian$Date
 258:           198           4752  java.lang.invoke.LambdaForm$NamedFunction
 259:           118           4720  java.io.ObjectStreamField
 260:           173           4712  [Ljava.lang.annotation.ElementType;
 261:           137           4680  [Ljava.io.File;
 262:           193           4632  org.zeroturnaround.bundled.javassist.bytecode.StackMapTable
 263:           183           4392  org.hibernate.validator.internal.engine.constraintvalidation.ClassBasedValidatorDescriptor
 264:           274           4384  com.sun.proxy.$Proxy34
 265:           273           4368  java.lang.Byte
 266:            54           4320  com.alibaba.fastjson.util.FieldInfo
 267:           266           4256  org.apache.logging.log4j.message.ParameterizedMessageFactory
 268:           176           4224  org.springframework.boot.web.server.MimeMappings$Mapping
 269:            95           4216  [Ljava.security.ProtectionDomain;
 270:           263           4208  org.springframework.boot.autoconfigure.condition.ConditionMessage
 271:           131           4192  java.io.FileOutputStream
 272:           169           4160  [Ljavax.management.MBeanParameterInfo;
 273:           129           4128  sun.security.util.DerInputBuffer
 274:           129           4128  sun.security.util.DerValue
 275:           256           4096  java.lang.Short
 276:           127           4064  com.sun.org.apache.xerces.internal.xni.QName
 277:           127           4064  java.lang.invoke.DirectMethodHandle$Special
 278:           101           4040  java.lang.reflect.Parameter
 279:           124           3968  com.alibaba.fastjson.util.IdentityHashMap$Entry
 280:            82           3936  javax.management.MBeanInfo
 281:           122           3904  java.lang.ProcessImpl
 282:           160           3840  com.zeroturnaround.javarebel.abm
 283:            10           3840  org.apache.tomcat.util.threads.TaskThread
 284:           159           3816  com.zeroturnaround.javarebel.ax
 285:            68           3808  org.apache.tomcat.util.modeler.ManagedBean
 286:           118           3776  java.security.Permissions
 287:           156           3744  javax.management.ObjectName$Property
 288:           116           3712  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 289:           115           3680  java.io.FilePermission
 290:           131           3664  [Ljavax.management.ObjectName$Property;
 291:            91           3640  sun.nio.fs.WindowsPath
 292:           226           3616  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcomes
 293:           113           3616  org.springframework.cglib.proxy.MethodProxy$CreateInfo
 294:            45           3600  [Lorg.springframework.util.ConcurrentReferenceHashMap$Segment;
 295:            64           3584  org.hibernate.validator.internal.util.ConcurrentReferenceHashMap$Segment
 296:           149           3576  org.zeroturnaround.bundled.javassist.bytecode.SignatureAttribute
 297:            37           3552  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 298:           220           3520  com.fasterxml.jackson.databind.introspect.AnnotationMap
 299:           146           3504  java.security.Provider$UString
 300:           107           3424  java.security.BasicPermissionCollection
 301:            71           3408  java.util.concurrent.ThreadPoolExecutor$Worker
 302:            85           3400  org.zeroturnaround.bundled.javassist.bytecode.FieldInfo
 303:            83           3320  com.zeroturnaround.javarebel.nx
 304:           138           3312  com.zeroturnaround.javarebel.fd
 305:           138           3312  java.util.Date
 306:           205           3280  com.zeroturnaround.jrebelbase.reflection.u
 307:           134           3216  org.apache.catalina.webresources.EmptyResource
 308:            36           3200  [Lcom.zeroturnaround.javarebel.gzv;
 309:            37           3200  [Ljava.lang.invoke.MethodHandle;
 310:           133           3192  com.zeroturnaround.javarebel.pv
 311:            44           3168  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask
 312:            49           3136  javax.management.openmbean.OpenMBeanAttributeInfoSupport
 313:           130           3120  org.apache.tomcat.util.http.MimeHeaderField
 314:            97           3104  org.springframework.cglib.proxy.MethodProxy$FastClassInfo
 315:           129           3096  sun.security.util.DerInputStream
 316:           126           3024  [Lsun.security.x509.AVA;
 317:            54           3024  com.alibaba.fastjson.serializer.FieldSerializer
 318:           126           3024  java.io.BufferedOutputStream
 319:           126           3024  sun.security.x509.AVA
 320:           126           3024  sun.security.x509.RDN
 321:            54           3024  sun.util.calendar.ZoneInfo
 322:            29           3016  java.io.ObjectStreamClass
 323:           158           2992  [Lcom.sun.jmx.mbeanserver.MXBeanMapping;
 324:            62           2976  com.sysmin.core.log.Log
 325:            90           2880  com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket
 326:            45           2880  java.text.DecimalFormatSymbols
 327:            90           2880  org.zeroturnaround.javarebel.integration.monitor.MonitoredResource
 328:           120           2880  org.zeroturnaround.javarebel.integration.util.WeakUtil$WeakClassEventListenerAdapter
 329:           118           2832  java.lang.RuntimePermission
 330:            88           2816  org.zeroturnaround.bundled.javassist.bytecode.ExceptionTableEntry
 331:            58           2784  java.util.concurrent.ConcurrentHashMap$TreeNode
 332:            87           2784  org.zeroturnaround.javarebel.reporting.stats.repository.impl.DayHolder
 333:            87           2784  sun.reflect.generics.reflectiveObjects.TypeVariableImpl
 334:           172           2752  java.util.HashMap$EntrySet
 335:           114           2736  java.lang.StringBuffer
 336:            57           2736  java.util.TreeMap
 337:            64           2688  [Lorg.hibernate.validator.internal.util.ConcurrentReferenceHashMap$HashEntry;
 338:            84           2688  org.apache.catalina.util.ManifestResource
 339:            37           2664  java.beans.PropertyDescriptor
 340:           111           2664  java.io.FilePermissionCollection
 341:            66           2640  javax.management.ObjectName
 342:            66           2640  org.springframework.cglib.proxy.Enhancer$EnhancerKey$$KeyFactoryByCGLIB$$4ce19e8f
 343:            71           2624  [Ljavax.management.MBeanOperationInfo;
 344:           108           2592  java.util.regex.Pattern$Slice
 345:            46           2576  org.zeroturnaround.javarebel.integration.util.WeakIdentityHashMap
 346:           160           2560  com.zeroturnaround.javarebel.SDKLoggerImpl
 347:           105           2520  org.zeroturnaround.bundled.javassist.bytecode.FieldrefInfo
 348:            39           2496  java.text.SimpleDateFormat
 349:            22           2464  org.springframework.context.annotation.ScannedGenericBeanDefinition
 350:           101           2424  java.util.concurrent.LinkedBlockingQueue$Node
 351:            75           2400  java.lang.reflect.WeakCache$CacheValue
 352:            75           2400  java.net.InetAddress$InetAddressHolder
 353:            23           2392  com.fasterxml.jackson.databind.ser.impl.FilteredBeanPropertyWriter$MultiView
 354:           105           2360  [Ljava.lang.reflect.TypeVariable;
 355:            98           2352  org.springframework.boot.context.properties.ConfigurationBeanFactoryMetadata$FactoryMetadata
 356:            97           2328  java.io.ExpiringCache$Entry
 357:            96           2304  org.zeroturnaround.bundled.javassist.bytecode.StringInfo
 358:            19           2280  java.net.SocksSocketImpl
 359:            23           2208  com.fasterxml.jackson.databind.ser.BeanPropertyWriter
 360:            69           2208  java.util.regex.Pattern$Curly
 361:            91           2184  org.springframework.core.io.FileSystemResource
 362:            91           2184  sun.reflect.generics.tree.FormalTypeParameter
 363:            27           2160  java.net.URI
 364:            90           2160  org.zeroturnaround.javarebel.support.FileResource
 365:            45           2160  sun.util.locale.LocaleObjectCache$CacheEntry
 366:            67           2144  java.lang.reflect.Proxy$Key1
 367:            67           2144  org.springframework.http.HttpStatus
 368:           133           2128  com.sun.proxy.$Proxy21
 369:            19           2128  org.springframework.beans.factory.support.GenericBeanDefinition
 370:            53           2120  sun.security.ec.NamedCurve
 371:            88           2112  java.util.Collections$UnmodifiableRandomAccessList
 372:            19           2096  [Lorg.springframework.boot.context.properties.source.PropertyMapping;
 373:            65           2080  org.springframework.cglib.core.WeakCacheKey
 374:            65           2080  org.springframework.cglib.proxy.Enhancer$EnhancerFactoryData
 375:            65           2080  sun.reflect.annotation.AnnotationType
 376:            15           2064  [[B
 377:            64           2048  com.zeroturnaround.reload.e
 378:           128           2048  java.lang.Character
 379:            85           2040  java.util.Collections$SetFromMap
 380:            50           2000  com.zeroturnaround.javarebel.awm
 381:           125           2000  java.lang.ThreadLocal
 382:            83           1992  org.springframework.core.convert.TypeDescriptor$AnnotatedElementAdapter
 383:            82           1968  com.zeroturnaround.javarebel.gtf
 384:            81           1944  com.zeroturnaround.jrebelbase.reflection.n
 385:            81           1944  com.zeroturnaround.jrebelbase.reflection.s
 386:            48           1920  sun.reflect.generics.repository.MethodRepository
 387:            59           1888  sun.reflect.generics.tree.MethodTypeSignature
 388:            78           1872  com.zeroturnaround.javarebel.gdn
 389:            78           1872  com.zeroturnaround.javarebel.gdp
 390:            78           1872  com.zeroturnaround.javarebel.gdr
 391:            78           1872  com.zeroturnaround.javarebel.oo
 392:            78           1872  java.util.Collections$SingletonList
 393:            78           1872  java.util.regex.Pattern$GroupHead
 394:            78           1872  java.util.regex.Pattern$GroupTail
 395:           116           1856  org.springframework.expression.common.LiteralExpression
 396:            77           1848  org.springframework.core.convert.TypeDescriptor
 397:            45           1800  org.springframework.util.ConcurrentReferenceHashMap
 398:            74           1768  [Ljava.lang.reflect.Parameter;
 399:            53           1696  java.security.spec.EllipticCurve
 400:            35           1680  com.zeroturnaround.javarebel.gzo
 401:            42           1680  java.text.DigitList
 402:            30           1680  org.apache.tomcat.util.res.StringManager$1
 403:            19           1672  java.net.DualStackPlainSocketImpl
 404:            26           1664  com.fasterxml.jackson.databind.introspect.AnnotatedClass
 405:            69           1656  com.zeroturnaround.javarebel.aaf
 406:            41           1640  org.springframework.core.log.CompositeLog
 407:            34           1632  com.fasterxml.jackson.databind.type.SimpleType
 408:            51           1632  org.springframework.format.support.FormattingConversionService$AnnotationParserConverter
 409:            51           1632  org.springframework.format.support.FormattingConversionService$AnnotationPrinterConverter
 410:            68           1632  org.zeroturnaround.bundled.javassist.bytecode.InterfaceMethodrefInfo
 411:            67           1608  org.springframework.boot.autoconfigure.condition.OnClassCondition
 412:            67           1608  org.springframework.core.type.StandardAnnotationMetadata
 413:            50           1600  java.util.Collections$UnmodifiableMap
 414:            25           1600  org.zeroturnaround.bundled.javassist.CtClassType
 415:            40           1600  sun.management.DiagnosticCommandArgumentInfo
 416:            66           1584  com.zeroturnaround.reload.d
 417:            66           1584  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject
 418:            14           1568  sun.nio.ch.SocketChannelImpl
 419:            65           1560  com.sun.jmx.mbeanserver.NamedObject
 420:            96           1536  java.util.HashMap$Values
 421:            96           1536  java.util.WeakHashMap$KeySet
 422:            48           1536  java.util.regex.Pattern$Branch
 423:            96           1536  sun.reflect.generics.tree.TypeVariableSignature
 424:            63           1512  com.fasterxml.jackson.databind.introspect.MemberKey
 425:            93           1488  com.sun.proxy.$Proxy11
 426:            62           1488  sun.nio.ch.Util$BufferCache
 427:            92           1472  com.sun.proxy.$Proxy36
 428:            92           1472  java.util.concurrent.atomic.AtomicInteger
 429:            46           1472  org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty
 430:            26           1456  com.fasterxml.jackson.core.util.TextBuffer
 431:            26           1456  org.springframework.web.method.HandlerMethod
 432:            48           1448  [Ljava.util.regex.Pattern$Node;
 433:            30           1440  java.time.temporal.ValueRange
 434:            89           1424  java.io.FileOutputStream$1
 435:            59           1416  org.springframework.boot.autoconfigure.condition.OnBeanCondition
 436:            44           1408  java.util.regex.Pattern$BnM
 437:            25           1400  java.util.zip.ZipFile$ZipFileInflaterInputStream
 438:            25           1400  java.util.zip.ZipFile$ZipFileInputStream
 439:            35           1400  org.springframework.core.annotation.AnnotationUtils$AliasDescriptor
 440:            16           1392  [Ljava.lang.Byte;
 441:            58           1392  java.util.regex.Pattern$Single
 442:            87           1392  sun.reflect.BootstrapConstructorAccessorImpl
 443:            50           1384  [Ljava.io.ObjectStreamField;
 444:            59           1384  [Lsun.reflect.generics.tree.TypeSignature;
 445:             1           1376  [Lsun.misc.FDBigInteger;
 446:            43           1376  sun.reflect.generics.reflectiveObjects.WildcardTypeImpl
 447:            43           1376  sun.security.x509.AlgorithmId
 448:            57           1368  java.util.regex.Pattern$BitClass
 449:            57           1368  org.zeroturnaround.bundled.javassist.bytecode.ExceptionsAttribute
 450:            42           1344  [Ljava.time.format.DateTimeFormatterBuilder$DateTimePrinterParser;
 451:            42           1344  org.springframework.format.support.FormattingConversionService$PrinterConverter
 452:            28           1344  sun.security.x509.X500Name
 453:            83           1328  org.apache.juli.logging.DirectJDKLog
 454:            41           1312  com.zeroturnaround.javarebel.fxz
 455:            41           1312  java.util.ArrayList$Itr
 456:            54           1296  com.alibaba.fastjson.serializer.BeanContext
 457:            54           1296  java.security.spec.ECPoint
 458:             9           1296  org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper
 459:            53           1280  [Lcom.fasterxml.jackson.databind.introspect.AnnotationMap;
 460:            39           1280  [Ljava.math.BigInteger;
 461:            40           1280  com.fasterxml.jackson.databind.util.TypeKey
 462:            32           1280  java.util.PropertyResourceBundle
 463:            31           1240  org.apache.tomcat.util.modeler.BaseModelMBean
 464:             7           1232  org.apache.coyote.Request
 465:            51           1224  java.util.Collections$SynchronizedSet
 466:            76           1216  com.sun.proxy.$Proxy39
 467:            38           1216  com.zeroturnaround.javarebel.gdi
 468:            19           1216  org.zeroturnaround.bundled.javassist.bytecode.ClassFile
 469:            30           1200  java.math.BigDecimal
 470:            30           1200  java.time.format.DateTimeFormatter
 471:            30           1200  java.time.temporal.ChronoField
