
 num     #instances         #bytes  class name
 113:           122           2928  com.google.inject.internal.DefaultConstructionProxyFactory$1
 114:            28           2912  [Ljava.lang.invoke.MethodHandle;
 115:            69           2760  java.io.ObjectStreamField
 116:            49           2744  java.lang.invoke.MethodTypeForm
 117:            56           2688  java.util.zip.Inflater
 118:           165           2640  sun.reflect.generics.tree.ClassTypeSignature
 119:           108           2592  com.google.inject.internal.SingleParameterInjector
 120:            32           2560  com.google.common.cache.LocalCache$Segment
 121:            24           2496  java.io.ObjectStreamClass
 122:           147           2352  java.lang.ref.ReferenceQueue$Lock
 123:            73           2336  java.lang.invoke.DirectMethodHandle
 124:            97           2328  java.lang.invoke.LambdaForm$NamedFunction
 125:            72           2304  java.util.zip.ZipCoder
 126:           143           2288  org.eclipse.sisu.bean.BeanPropertyField
 127:            71           2272  java.security.CodeSource
 128:            93           2232  org.eclipse.sisu.inject.BeanCache
 129:           139           2224  sun.reflect.DelegatingConstructorAccessorImpl
 130:           138           2208  com.sun.proxy.$Proxy16
 131:            44           2112  java.util.logging.LogManager$LoggerWeakRef
 132:            44           2112  sun.util.locale.LocaleObjectCache$CacheEntry
 133:           128           2048  java.lang.Character
 134:           122           1952  com.google.inject.internal.DefaultConstructionProxyFactory
 135:             8           1912  [[B
 136:            75           1800  org.eclipse.sisu.plexus.PlexusXmlMetadata
 137:            56           1792  java.security.Permissions
 138:           111           1776  com.google.inject.Key$AnnotationInstanceStrategy
 139:            74           1776  java.util.ArrayDeque
 140:            43           1720  com.google.inject.internal.LinkedBindingImpl
 141:            70           1680  org.eclipse.sisu.plexus.ConfigurationImpl
 142:            50           1632  [Lorg.eclipse.sisu.bean.PropertyBinding;
 143:            51           1632  java.io.FilePermission
 144:            51           1632  java.security.BasicPermissionCollection
 145:            50           1600  java.util.Vector
 146:            66           1584  java.security.Provider$ServiceKey
 147:            49           1568  java.io.ObjectStreamClass$WeakClassKey
 148:            63           1512  java.lang.RuntimePermission
 149:            27           1512  java.security.Provider$Service
 150:            31           1488  java.util.Hashtable
 151:            62           1488  org.codehaus.plexus.classworlds.realm.Entry
 152:            92           1472  com.sun.proxy.$Proxy24
 153:            45           1440  java.io.DataInputStream
 154:            45           1440  java.io.DataOutputStream
 155:            20           1440  java.util.logging.Logger
 156:            88           1408  com.google.inject.name.NamedImpl
 157:            16           1408  sun.rmi.transport.ConnectionInputStream
 158:             1           1376  [Lsun.misc.FDBigInteger;
 159:            43           1376  java.util.logging.LogManager$LogNode
 160:            56           1344  java.util.zip.ZStreamRef
 161:            32           1280  java.io.ObjectOutputStream$HandleTable
 162:            40           1280  java.lang.ref.WeakReference
 163:            53           1272  sun.reflect.generics.factory.CoreReflectionFactory
 164:            79           1264  org.eclipse.sisu.wire.EntrySetAdapter
 165:            39           1248  com.google.inject.internal.FactoryProxy
 166:            51           1224  java.io.FilePermissionCollection
 167:            76           1216  [Ljava.security.Principal;
 168:            76           1216  java.security.ProtectionDomain$Key
 169:            25           1200  com.google.inject.internal.InstanceBindingImpl
 170:            49           1176  com.google.common.collect.ImmutableMapEntry$TerminalEntry
 171:            29           1160  java.security.AccessControlContext
 172:             8           1152  java.text.DecimalFormat
 173:            12           1152  org.apache.lucene.index.TermsHashPerField
 174:            16           1152  sun.rmi.transport.ConnectionOutputStream
 175:            71           1136  java.util.HashSet
 176:             3           1120  [F
 177:            18           1104  [Ljava.io.ObjectInputStream$HandleTable$HandleList;
 178:            35           1072  [Lcom.google.inject.internal.SingleParameterInjector;
 179:             2           1064  [Ljava.lang.Long;
 180:            33           1056  java.io.File
 181:            44           1056  sun.reflect.NativeMethodAccessorImpl
 182:             1           1040  [Ljava.lang.Byte;
 183:             1           1040  [Ljava.lang.Integer;
 184:             1           1040  [Ljava.lang.Short;
 185:             8           1024  com.google.common.cache.LocalCache
 186:            32           1024  java.rmi.server.UID
 187:            64           1024  org.eclipse.aether.internal.impl.DefaultUpdatePolicyAnalyzer
 188:            14           1008  sun.reflect.DelegatingClassLoader
 189:            31            992  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 190:            41            984  sun.reflect.generics.scope.ClassScope
 191:            12            960  java.net.URI
 192:            30            960  java.security.Provider$EngineDescription
 193:            40            960  org.eclipse.aether.internal.impl.DefaultRemoteRepositoryManager
 194:            30            960  sun.reflect.generics.repository.ClassRepository
 195:            16            944  [J
 196:            13            936  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask
 197:            29            928  java.lang.reflect.WeakCache$CacheValue
 198:            28            896  com.google.common.collect.RegularImmutableList
 199:            16            896  java.io.ObjectInputStream$BlockDataInputStream
 200:            28            896  java.lang.NoSuchMethodException
 201:            16            896  java.util.ResourceBundle$CacheKey
 202:            22            880  java.io.ObjectStreamClass$FieldReflectorKey
 203:            35            840  org.eclipse.sisu.space.WildcardKey$QualifiedImpl
 204:            21            840  org.sonatype.nexus.index.IndexerField
 205:            21            840  sun.rmi.transport.tcp.TCPEndpoint
 206:            21            840  sun.util.locale.BaseLocale$Key
 207:            26            832  java.lang.StackTraceElement
 208:            30            816  [Ljava.io.ObjectStreamField;
 209:            51            816  com.sun.proxy.$Proxy8
 210:            34            816  org.eclipse.aether.internal.impl.DefaultRepositoryEventDispatcher
 211:            42            808  [Lsun.reflect.generics.tree.FormalTypeParameter;
 212:            50            800  org.eclipse.sisu.bean.BeanInjector
 213:            11            792  java.util.regex.Pattern
 214:            16            768  java.util.ResourceBundle$BundleReference
 215:            48            768  java.util.concurrent.atomic.AtomicInteger
 216:            32            768  org.eclipse.sisu.wire.BeanProviders$1
 217:            31            744  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl
 218:            35            736  [Lsun.reflect.generics.tree.FieldTypeSignature;
 219:            23            736  java.lang.reflect.Proxy$Key1
 220:            23            736  sun.reflect.annotation.AnnotationType
 221:            13            728  sun.rmi.transport.tcp.TCPConnection
 222:            30            720  sun.reflect.generics.tree.ClassSignature
 223:            44            704  sun.reflect.DelegatingMethodAccessorImpl
 224:            43            688  com.sun.proxy.$Proxy10
 225:            17            680  com.google.common.cache.LocalCache$WeakEntry
 226:            17            680  java.util.HashMap$ValueIterator
 227:            12            672  java.lang.Class$ReflectionData
 228:            28            672  java.security.Provider$UString
 229:            21            672  java.util.Locale
 230:            42            672  org.apache.lucene.index.IndexFileDeleter$RefCount
 231:            21            672  sun.util.locale.BaseLocale
 232:            30            648  [Lsun.reflect.generics.tree.ClassTypeSignature;
 233:             4            640  [Lcom.google.common.collect.ImmutableMapEntry;
 234:            16            640  java.io.ObjectOutputStream$BlockDataOutputStream
 235:            20            640  java.util.regex.Pattern$Curly
 236:            40            640  org.eclipse.aether.internal.impl.DefaultChecksumPolicyProvider
 237:            40            640  org.eclipse.aether.internal.impl.DefaultSyncContextFactory
 238:            40            640  org.eclipse.sisu.bean.BeanPropertySetter
 239:             3            624  [Ljava.lang.invoke.LambdaForm;
 240:            15            600  java.util.WeakHashMap$Entry
 241:             3            600  org.apache.lucene.index.DocumentsWriter
 242:            24            576  org.eclipse.aether.internal.impl.DefaultRepositoryConnectorProvider
 243:            24            576  org.eclipse.aether.internal.impl.DefaultUpdateCheckManager
 244:            24            576  org.eclipse.sisu.wire.BeanProviders$7
 245:             3            576  org.sonatype.nexus.index.context.NexusIndexWriter
 246:             4            576  sun.reflect.MethodAccessorGenerator
 247:            14            560  java.io.BufferedInputStream
 248:            10            560  sun.invoke.util.Wrapper
 249:             9            552  [Ljava.lang.reflect.Method;
 250:            23            552  org.eclipse.sisu.plexus.PlexusLifecycleManager$2
 251:            17            544  com.google.inject.internal.SingleFieldInjector
 252:            17            544  java.util.ArrayList$Itr
 253:            17            544  org.sonatype.nexus.index.Field
 254:             1            528  [Ljava.lang.Character;
 255:            22            528  com.google.common.collect.RegularImmutableMap$NonTerminalMapEntry
 256:            33            528  org.eclipse.sisu.inject.RankedSequence
 257:            13            520  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle
 258:            16            512  java.io.ObjectInputStream$HandleTable
 259:            16            512  java.io.ObjectInputStream$PeekInputStream
 260:             8            512  java.text.DecimalFormatSymbols
 261:            16            512  java.util.ResourceBundle$LoaderReference
 262:            32            512  java.util.concurrent.atomic.AtomicReferenceArray
 263:            16            512  org.eclipse.sisu.inject.RankedBindings
 264:            16            512  sun.reflect.ClassFileAssembler
 265:            16            512  sun.reflect.generics.reflectiveObjects.TypeVariableImpl
 266:            16            512  sun.rmi.transport.StreamRemoteCall
 267:            21            504  java.util.Locale$LocaleKey
 268:            21            504  java.util.concurrent.CopyOnWriteArrayList
 269:             9            504  sun.util.calendar.ZoneInfo
 270:            20            480  com.google.inject.Key$AnnotationTypeStrategy
 271:            10            480  java.util.Properties
 272:             6            480  sun.net.www.protocol.jar.URLJarFile
 273:            20            480  sun.reflect.generics.tree.FormalTypeParameter
 274:            10            480  sun.util.locale.provider.LocaleResources$ResourceReference
 275:            14            464  [Ljava.lang.annotation.ElementType;
 276:             6            456  [Lsun.invoke.util.Wrapper;
 277:            19            456  org.slf4j.impl.SimpleLogger
 278:            28            448  java.lang.reflect.WeakCache$LookupValue
 279:            14            448  java.util.ArrayList$ListItr
 280:             4            448  java.util.GregorianCalendar
 281:             7            448  org.eclipse.aether.internal.impl.DefaultRepositorySystem
 282:            27            432  com.google.inject.util.Providers$ConstantProvider
 283:            18            432  java.net.InetAddress
 284:            18            432  java.text.DateFormat$Field
 285:            13            416  java.lang.invoke.SimpleMethodHandle
 286:            17            408  java.util.jar.Attributes$Name
 287:            10            400  java.lang.invoke.DirectMethodHandle$Accessor
 288:             7            392  [[I
 289:            16            384  java.io.ObjectOutputStream$ReplaceTable
 290:             1            384  java.lang.ref.Finalizer$FinalizerThread
 291:            12            384  java.net.URI$Parser
 292:             6            384  java.nio.DirectByteBuffer
 293:             8            384  java.util.TreeMap
 294:             1            384  java.util.logging.LogManager$Cleaner
 295:             6            384  org.apache.lucene.index.SegmentInfos
 296:             8            384  org.eclipse.aether.internal.impl.DefaultArtifactResolver
 297:            24            384  org.eclipse.aether.internal.impl.DefaultOfflineController
 298:            16            384  org.eclipse.sisu.inject.MildElements
 299:            16            384  sun.misc.MetaIndex
 300:            12            384  sun.net.spi.DefaultProxySelector$3
 301:            16            384  sun.reflect.ByteVectorImpl
 302:            12            384  sun.reflect.generics.tree.MethodTypeSignature
 303:             4            384  sun.util.calendar.Gregorian$Date
 304:             1            376  java.lang.ref.Reference$ReferenceHandler
 305:             1            376  sun.misc.GC$Daemon
 306:            15            360  java.io.BufferedOutputStream
 307:            15            360  java.util.regex.Pattern$5
 308:             9            360  org.eclipse.aether.internal.impl.DefaultMetadataResolver
 309:            22            352  java.util.HashMap$Values
 310:            22            352  org.eclipse.aether.internal.impl.DefaultFileProcessor
 311:            11            352  sun.rmi.transport.LiveRef
 312:            11            344  [Ljava.lang.reflect.Field;
 313:            12            344  [Lsun.reflect.generics.tree.TypeSignature;
 314:            14            336  [Ljava.lang.reflect.TypeVariable;
 315:             7            336  java.io.ObjectInputStream$FilterValues
 316:            14            336  java.lang.invoke.LambdaFormEditor$Transform$Kind
 317:             6            336  java.nio.DirectLongBufferU
 318:             6            336  org.apache.lucene.index.TermsHash
 319:             6            336  org.apache.lucene.index.TermsHashPerThread
 320:             7            336  org.eclipse.aether.internal.impl.DefaultDeployer
 321:             6            336  sun.security.provider.SHA
 322:             4            328  [D
 323:            10            320  java.lang.OutOfMemoryError
 324:             8            320  java.text.DigitList
 325:            10            320  sun.security.jca.ProviderConfig
 326:            13            312  com.google.inject.spi.TypeConverterBinding
 327:            13            312  java.net.InetSocketAddress$InetSocketAddressHolder
 328:            13            312  java.util.concurrent.Executors$RunnableAdapter
 329:            13            312  java.util.regex.Pattern$Single
 330:            13            312  org.apache.log4j.Level
 331:            19            304  java.util.LinkedHashMap$LinkedEntrySet
 332:            12            288  [Ljava.net.InetAddress;
 333:             9            288  com.google.common.collect.RegularImmutableSet
 334:            12            288  com.google.inject.spi.ProviderLookup
 335:             9            288  java.lang.invoke.BoundMethodHandle$Species_L
 336:            12            288  java.lang.invoke.Invokers
 337:             9            288  java.util.logging.Level
 338:            12            288  java.util.regex.Pattern$BitClass
 339:            12            288  java.util.regex.Pattern$GroupHead
 340:            12            288  java.util.regex.Pattern$GroupTail
 341:             9            288  jdk.internal.org.objectweb.asm.Type
 342:             6            288  org.apache.lucene.document.Field
 343:             6            288  org.apache.lucene.index.TermVectorsTermsWriterPerField
 344:            12            288  org.apache.lucene.util.UnicodeUtil$UTF8Result
 345:             9            288  sun.reflect.generics.repository.ConstructorRepository
 346:            12            288  sun.reflect.generics.repository.FieldRepository
 347:            12            288  sun.security.action.GetPropertyAction
 348:             5            280  [Ljava.text.Format;
 349:            17            272  com.sun.proxy.$Proxy17
 350:            17            272  java.util.HashMap$EntrySet
 351:            11            264  com.google.inject.spi.ModuleSource
 352:             8            256  [Lcom.google.common.cache.LocalCache$Segment;
 353:             9            256  [Ljava.security.ProtectionDomain;
 354:            16            256  com.sun.proxy.$Proxy4
 355:            16            256  java.io.ObjectInputStream$ValidationList
 356:            16            256  java.lang.ThreadLocal
 357:             8            256  java.lang.ThreadLocal$ThreadLocalMap$Entry
 358:             8            256  java.security.MessageDigest$Delegate
 359:             4            256  java.text.DateFormatSymbols
 360:             4            256  java.text.SimpleDateFormat
 361:             8            256  org.apache.log4j.ProvisionNode
 362:             8            256  sun.misc.ProxyGenerator$PrimitiveTypeInfo
 363:             4            256  sun.nio.cs.ext.DoubleByte$Encoder
 364:            16            256  sun.rmi.server.MarshalOutputStream$1
 365:             8            248  [Ljava.lang.invoke.LambdaForm$BasicType;
 366:             6            240  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData;
 367:            10            240  java.io.ObjectStreamClass$EntryFuture
 368:            10            240  java.lang.annotation.ElementType
 369:             6            240  java.lang.reflect.Proxy$Key2
 370:            10            240  java.rmi.server.ObjID
 371:            10            240  java.util.Arrays$ArrayList
 372:            10            240  org.apache.log4j.CategoryKey
 373:             6            240  org.apache.lucene.index.ByteBlockPool
 374:             6            240  org.apache.lucene.index.DocFieldProcessorPerField
 375:             6            240  org.apache.lucene.index.DocInverterPerField
 376:             6            240  org.apache.lucene.index.FreqProxTermsWriterPerField
 377:             6            240  org.apache.lucene.index.IntBlockPool
 378:             6            240  org.apache.lucene.index.NormsWriterPerField
 379:             2            240  org.codehaus.plexus.classworlds.realm.ClassRealm
 380:             5            240  sun.misc.URLClassPath
 381:            15            240  sun.reflect.generics.tree.TypeVariableSignature
 382:            10            240  sun.rmi.runtime.Log$LoggerLog
 383:            14            224  java.rmi.server.Operation
 384:             7            224  java.util.Stack
 385:             7            224  java.util.regex.Pattern$Branch
 386:             7            224  org.eclipse.aether.internal.impl.DefaultDependencyCollector
 387:             7            224  org.eclipse.aether.internal.impl.DefaultInstaller
 388:            14            224  sun.reflect.BootstrapConstructorAccessorImpl
 389:             4            224  sun.rmi.transport.Target
 390:             9            216  [Ljava.io.ObjectStreamClass$ClassDataSlot;
 391:             6            216  [Lorg.apache.lucene.index.DocFieldProcessorPerField;
 392:             9            216  java.io.ObjectStreamClass$ClassDataSlot
 393:             9            216  java.util.concurrent.atomic.AtomicLong
 394:             9            216  java.util.logging.Level$KnownLevel
 395:             9            216  java.util.regex.Pattern$Ctype
 396:             9            216  java.util.regex.Pattern$Start
 397:             9            216  org.eclipse.sisu.wire.EntryMapAdapter
 398:             3            216  org.sonatype.nexus.index.context.DefaultIndexingContext
 399:             9            216  sun.reflect.generics.scope.ConstructorScope
 400:             9            216  sun.util.logging.PlatformLogger$Level
 401:             7            208  [Ljava.lang.invoke.LambdaForm$NamedFunction;
 402:            10            208  [Ljava.lang.reflect.Constructor;
 403:            13            208  com.google.inject.internal.ConstantFactory
 404:            13            208  java.net.InetSocketAddress
 405:            13            208  java.net.Socket$2
 406:            13            208  java.net.Socket$3
 407:            13            208  org.eclipse.sisu.plexus.DefaultPlexusBeans
 408:            13            208  org.eclipse.sisu.plexus.RealmFilteredBeans
 409:             2            200  [Ljava.text.DateFormat$Field;
 410:             5            200  java.lang.invoke.BoundMethodHandle$SpeciesData
 411:             5            200  java.text.MessageFormat
 412:             5            200  java.util.IdentityHashMap
 413:            12            192  com.google.inject.spi.ProviderLookup$1
 414:            12            192  com.sun.proxy.$Proxy5
 415:             4            192  java.lang.ThreadGroup
 416:             6            192  java.lang.invoke.LambdaForm$BasicType
 417:             8            192  java.lang.invoke.MethodHandleImpl$Intrinsic
 418:             8            192  java.math.RoundingMode
 419:            12            192  java.net.SocksSocketImpl$3
 420:             4            192  java.nio.HeapByteBuffer
 421:             8            192  java.util.regex.Pattern$1
 422:             6            192  org.apache.log4j.helpers.PatternParser$LiteralPatternConverter
 423:             6            192  org.apache.lucene.index.BufferedDeletes
 424:             6            192  org.apache.lucene.index.FieldInfo
 425:             8            192  org.eclipse.sisu.plexus.PlexusRequirements$RequirementMapProvider
 426:             4            192  sun.nio.cs.StreamEncoder
 427:             8            192  sun.reflect.Label$PatchInfo
 428:            12            192  sun.rmi.transport.tcp.TCPChannel$1
 429:             2            176  [Lcom.google.inject.Binding;
 430:             7            168  [Ljava.util.regex.Pattern$Node;
 431:             3            168  [Lorg.apache.lucene.index.DocumentsWriter$DocWriter;
 432:             7            168  com.google.inject.internal.TypeConverterBindingProcessor$5
 433:             7            168  java.lang.StringBuffer
 434:             7            168  java.net.NetPermission
 435:             3            168  java.net.SocketPermission
 436:             7            168  java.util.Collections$SynchronizedSet
 437:             7            168  java.util.Date
 438:             3            168  org.apache.lucene.index.ByteSliceReader
 439:             3            168  org.apache.lucene.index.DocFieldProcessorPerThread
 440:             3            168  org.apache.lucene.index.IndexFileDeleter$CommitPoint
 441:             3            168  org.apache.lucene.index.TermVectorsTermsWriter
 442:             7            168  org.eclipse.aether.internal.impl.DefaultLocalRepositoryProvider
 443:             2            160  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry;
 444:             7            160  [Lorg.apache.lucene.document.Fieldable;
 445:             2            160  [[Ljava.lang.String;
 446:             4            160  java.io.ObjectStreamClass$FieldReflector
 447:            10            160  java.util.Formatter$Flags
 448:            10            160  java.util.HashMap$KeySet
 449:             5            160  org.apache.log4j.helpers.PatternParser$BasicPatternConverter
 450:             4            160  sun.reflect.UnsafeQualifiedStaticLongFieldAccessorImpl
 451:             4            160  sun.rmi.transport.WeakRef
 452:             5            160  sun.util.locale.provider.LocaleProviderAdapter$Type
 453:             5            152  [Ljava.rmi.server.Operation;
 454:             3            144  [Ljava.lang.Thread;
 455:             9            144  com.google.inject.internal.TypeConverterBindingProcessor$6
 456:             9            144  com.sun.proxy.$Proxy6
 457:             6            144  java.io.ObjectStreamClass$2
 458:             6            144  java.util.Collections$UnmodifiableRandomAccessList
 459:             2            144  java.util.concurrent.ThreadPoolExecutor
 460:             6            144  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject
 461:             6            144  java.util.regex.Pattern$CharProperty$1
 462:             3            144  org.apache.lucene.analysis.Token
 463:             6            144  org.apache.lucene.index.DocFieldConsumersPerField
 464:             3            144  org.apache.lucene.index.DocumentsWriter$DocState
 465:             3            144  org.apache.lucene.index.IndexFileDeleter
 466:             3            144  org.apache.lucene.index.LogByteSizeMergePolicy
 467:             6            144  org.apache.lucene.index.StoredFieldsWriterPerField
 468:             3            144  org.apache.lucene.store.RAMFile
 469:             3            144  org.apache.lucene.store.RAMOutputStream
 470:             6            144  org.eclipse.sisu.plexus.PlexusRequirements$RequirementListProvider
 471:             6            144  org.eclipse.sisu.wire.BeanProviders$4
 472:             9            144  org.eclipse.sisu.wire.EntryMapAdapter$EntrySet
 473:             6            144  sun.misc.PerfCounter
 474:             6            144  sun.security.util.DisabledAlgorithmConstraints$Constraint$Operator
 475:             8            128  com.google.inject.matcher.Matchers$IdenticalTo
 476:             2            128  java.io.ExpiringCache$1
 477:             2            128  java.security.SecureRandom
 478:             4            128  java.util.Collections$SynchronizedMap
 479:             4            128  java.util.Collections$UnmodifiableMap
 480:             4            128  sun.reflect.MethodAccessorGenerator$1
 481:             3            120  java.lang.ClassLoader$NativeLibrary
 482:             3            120  java.lang.invoke.BoundMethodHandle$Species_LL
 483:             5            120  java.rmi.dgc.VMID
 484:             3            120  org.apache.lucene.index.CharBlockPool
 485:             3            120  org.apache.lucene.index.DocFieldConsumers
 486:             3            120  org.apache.lucene.index.DocInverterPerThread
 487:             3            120  org.apache.lucene.index.DocumentsWriter$FlushState
 488:             3            120  org.apache.lucene.index.DocumentsWriter$WaitQueue
 489:             3            120  org.apache.lucene.index.StoredFieldsWriter
 490:             3            120  org.apache.lucene.index.TermInfo
 491:             3            120  org.apache.lucene.index.TermVectorsTermsWriterPerThread
 492:             5            120  org.eclipse.sisu.space.BeanScanning
 493:             5            120  org.eclipse.sisu.wire.EntryListAdapter
 494:             3            120  sun.misc.FloatingDecimal$BinaryToASCIIBuffer
 495:             5            120  sun.misc.FloatingDecimal$PreparedASCIIToBinaryBuffer
 496:             5            120  sun.nio.fs.WindowsPathType
 497:             3            120  sun.reflect.generics.repository.MethodRepository
 498:             3            120  sun.rmi.server.UnicastServerRef
 499:             5            120  sun.rmi.transport.ObjectEndpoint
 500:             2            112  [Ljava.lang.invoke.MethodType;
 501:             7            112  com.google.common.cache.LocalCache$LocalLoadingCache
 502:             7            112  java.util.regex.Pattern$BranchConn
 503:             7            112  java.util.regex.Pattern$Dot
 504:             7            112  sun.rmi.server.UnicastRef
 505:             2            112  sun.rmi.transport.tcp.TCPChannel
 506:             2             96  [Lcom.google.common.cache.LocalCache$EntryFactory;
 507:             6             96  [Ljava.io.ObjectStreamClass$MemberSignature;
 508:             2             96  com.google.inject.internal.LinkedProviderBindingImpl
 509:             4             96  com.google.inject.spi.ScopeBinding
