
 num     #instances         #bytes  class name
 118:         13810         662880  com.intellij.util.containers.ConcurrentIntKeySoftValueHashMap$MyRef
 119:         26074         625776  kotlin.collections.ArrayAsCollection
 120:          9687         619968  com.intellij.lang.javascript.psi.impl.JSExpressionStatementImpl
 121:          8481         610632  com.intellij.psi.impl.source.PsiJavaCodeReferenceElementImpl
 122:         18315         586080  java.lang.ThreadLocal$ThreadLocalMap$Entry
 123:         14335         573400  com.intellij.util.ui.JBUI$ScaleContext
 124:         17710         566720  gnu.trove.TObjectHashIterator
 125:         14043         561720  com.intellij.openapi.extensions.impl.ExtensionComponentAdapter
 126:         34751         556016  com.intellij.psi.impl.source.SubstrateRef$StubRef
 127:          8650         553600  com.intellij.lang.javascript.psi.impl.JSIndexedPropertyAccessExpressionImpl
 128:          9834         550704  java.lang.invoke.MemberName
 129:         22804         547296  java.util.Arrays$ArrayList
 130:         18632         543808  [Ljava.awt.Component;
 131:         16983         543456  com.intellij.util.indexing.impl.ChangeTrackingValueContainer
 132:         13585         543400  com.intellij.psi.impl.source.tree.java.PsiIdentifierImpl
 133:         11194         537312  com.intellij.util.pico.CachingConstructorInjectionComponentAdapter
 134:         33560         536960  com.intellij.lang.javascript.psi.types.JSTypeBaseImpl$JSResolvedTypeIdImpl
 135:          8376         536064  java.net.URL
 136:          9434         528304  java.util.concurrent.ConcurrentHashMap$KeyIterator
 137:         16032         513024  java.awt.Insets
 138:         20911         501864  java.lang.StringBuilder
 139:         15605         499360  java.util.Spliterators$ArraySpliterator
 140:         12424         496960  com.intellij.openapi.vfs.newvfs.impl.VirtualDirectoryImpl
 141:         10252         492096  com.intellij.util.containers.SmartHashSet
 142:         20405         489720  com.intellij.codeInspection.SuppressionUtil$$Lambda$4169/805810776
 143:          6455         464760  com.intellij.spring.boot.application.metadata.SpringBootApplicationMetaConfigKeyImpl
 144:          7176         459264  com.intellij.lang.javascript.psi.stubs.impl.JSDefinitionExpressionStubImpl
 145:          5171         455048  com.intellij.openapi.editor.impl.view.VisualLineFragmentsIterator
 146:         14050         449600  com.intellij.psi.impl.source.resolve.reference.ProviderBinding$ProviderInfo
 147:          4315         448760  sun.awt.image.IntegerInterleavedRaster
 148:         11166         446640  com.intellij.codeInspection.ex.ScopeToolState
 149:          1937         445520  [S
 150:         13732         439424  java.lang.ref.WeakReference
 151:         13719         439008  java.util.stream.FindOps$FindOp
 152:         18256         438144  java.util.Collections$SingletonList
 153:         10920         436800  com.intellij.lang.javascript.psi.stubs.impl.TypeScriptParameterListStubImpl
 154:         18189         436536  java.util.Collections$UnmodifiableRandomAccessList
 155:         17963         431112  com.intellij.openapi.util.io.BufferExposingByteArrayOutputStream
 156:         26873         429968  com.intellij.util.indexing.FileBasedIndexImpl$ChangedFilesCollector$$Lambda$912/278824526
 157:          6654         425856  com.intellij.lang.javascript.psi.impl.JSThisExpressionImpl
 158:          6639         424896  com.intellij.openapi.actionSystem.Presentation
 159:         26349         421584  java.util.Collections$SingletonSet
 160:         10431         417240  com.intellij.psi.infos.CandidateInfo
 161:         12969         415008  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 162:         17179         412296  com.intellij.util.indexing.impl.ValueContainerImpl
 163:         10275         411000  com.intellij.lang.javascript.psi.impl.JSParameterImpl
 164:         16982         407568  com.intellij.util.indexing.impl.MapIndexStorage$3$1
 165:         10104         404160  com.intellij.lang.javascript.psi.types.JSLocalNamedType
 166:          4991         399280  java.lang.reflect.Constructor
 167:          7044         394464  com.intellij.lang.javascript.psi.stubs.impl.JSFunctionExpressionStubImpl
 168:         16290         390960  java.util.stream.ReferencePipeline$3$1
 169:         12206         390592  com.intellij.lang.javascript.psi.ecmal4.impl.JSAttributeListImpl
 170:         12196         390272  com.intellij.lang.javascript.psi.impl.JSPropertyImpl
 171:          2125         388624  [Lcom.intellij.util.containers.ConcurrentIntObjectHashMap$Node;
 172:            33         388624  [Lcom.intellij.util.containers.IntObjectLinkedMap$MapEntry;
 173:         16140         387360  com.intellij.util.containers.ConcurrentRefHashMap$RefEntry
 174:         16140         387360  java.util.concurrent.ConcurrentHashMap$MapEntry
 175:          9587         383480  com.intellij.psi.impl.source.tree.AstBufferUtil$BufferVisitor
 176:          9578         383120  java.util.TreeMap$Entry
 177:          9497         379880  java.lang.invoke.MethodType
 178:          6584         368704  com.intellij.lang.javascript.psi.stubs.impl.TypeScriptFunctionSignatureStubImpl
 179:          4520         361536  [Lcom.intellij.lang.javascript.index.FrameworkIndexingHandler;
 180:         11166         357312  com.intellij.codeInspection.ex.ToolsImpl
 181:          3277         353168  [Ljava.util.Hashtable$Entry;
 182:         11012         352384  com.intellij.psi.css.impl.descriptor.value.CssNameValue
 183:         21878         350048  java.lang.Object
 184:          6229         348824  com.intellij.psi.impl.source.PsiImmediateClassType
 185:         10711         342752  java.awt.Rectangle
 186:          8526         341040  com.intellij.lang.javascript.psi.stubs.impl.JSParameterListStubImpl
 187:          2377         340472  [[I
 188:         14168         340032  com.intellij.openapi.editor.ex.MarkupIterator$2
 189:         10608         339456  com.intellij.util.text.CharSequenceSubSequence
 190:         14021         336504  org.kohsuke.rngom.ast.util.LocatorImpl
 191:          5955         333480  com.intellij.psi.impl.java.stubs.impl.PsiFieldStubImpl
 192:         13719         329256  java.util.stream.FindOps$FindSink$OfRef
 193:         10098         323136  com.intellij.util.containers.ConcurrentWeakValueHashMap$MyWeakReference
 194:         10067         322144  com.intellij.openapi.editor.impl.view.LineLayout$BidiRun
 195:         15099         322112  [Lcom.intellij.openapi.editor.impl.view.LineLayout$Chunk;
 196:          4981         318784  com.intellij.lang.javascript.psi.impl.JSPrefixExpressionImpl
 197:          7939         317560  com.intellij.psi.impl.smartPointers.SmartPointerTracker$PointerReference
 198:          9783         313056  com.intellij.psi.impl.smartPointers.SmartPsiElementPointerImpl
 199:         13041         312984  [Lcom.intellij.lang.MetaLanguage;
 200:          5575         312200  com.intellij.util.containers.SLRUMap$1
 201:          5575         312200  com.intellij.util.containers.SLRUMap$2
 202:         12997         311928  org.kohsuke.rngom.digested.DAnnotation
 203:          9501         304032  java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry
 204:         12406         303376  [Lnet.sourceforge.pmd.lang.ast.Node;
 205:          7573         302920  com.intellij.psi.stubs.StubIndexImpl$2
 206:          4656         297984  com.intellij.lang.javascript.psi.impl.JSParenthesizedExpressionImpl
 207:          6124         293952  java.awt.geom.Rectangle2D$Double
 208:          7293         291720  com.intellij.lang.javascript.psi.resolve.JSReferenceExpressionResolver
 209:          5182         290192  java.lang.Package
 210:         12076         289824  com.intellij.openapi.vfs.newvfs.impl.VfsData$DirectoryData
 211:          5171         289576  com.intellij.openapi.editor.impl.view.LineLayout$VisualOrderIterator
 212:         12009         288216  com.intellij.patterns.StringPattern
 213:          8942         287528  [Lcom.intellij.psi.PsiElement;
 214:          7176         287040  com.intellij.lang.javascript.psi.stubs.impl.JSAssignmentExpressionStubImpl
 215:          7123         284920  com.intellij.psi.impl.compiled.ClsMethodImpl
 216:          5053         282968  com.intellij.lang.impl.PsiBuilderImpl$StartMarker
 217:          5822         279456  com.intellij.psi.impl.java.stubs.impl.PsiAnnotationStubImpl
 218:          3881         279432  com.intellij.psi.impl.source.tree.java.PsiReferenceExpressionImpl
 219:          6915         276600  com.intellij.lang.javascript.psi.impl.JSParameterListImpl
 220:          6839         273560  com.intellij.lang.javascript.psi.impl.JSDefinitionExpressionImpl
 221:          4204         269056  com.intellij.lang.javascript.psi.impl.JSArrayLiteralExpressionImpl
 222:         11138         267312  gnu.trove.TIntArrayList
 223:         11051         265224  com.intellij.codeInsight.daemon.impl.DaemonCodeAnalyzerEx$$Lambda$1942/2041753781
 224:          8281         264992  com.intellij.lang.javascript.psi.types.JSTopLevelNamespace
 225:          6535         261400  com.intellij.lang.javascript.psi.types.JSTypeImpl
 226:         16274         260384  com.intellij.util.containers.LockFreeCopyOnWriteArrayList
 227:         10832         259968  com.intellij.lang.ecmascript6.validation.ES6AnnotatingVisitor
 228:          9348         258672  [Lcom.intellij.psi.PsiMethod;
 229:         10776         258624  com.intellij.psi.impl.compiled.ClsMemberImpl$2
 230:          5384         258432  com.intellij.util.containers.ConcurrentSoftValueHashMap$MySoftReference
 231:          6455         258200  com.intellij.spring.boot.application.metadata.ConfigKeyDeclarationPsiElement
 232:          6380         255200  com.intellij.lang.javascript.psi.stubs.impl.TypeScriptUnionOrIntersectionTypeStubImpl
 233:         10464         251136  com.intellij.psi.util.CachedValueProvider$Result
 234:          6263         250520  com.intellij.lang.javascript.psi.impl.JSFunctionExpressionImpl
 235:         10373         248952  com.intellij.util.keyFMap.ArrayBackedFMap
 236:         10266         246376  [Lcom.intellij.psi.JavaResolveResult;
 237:         10193         244632  com.intellij.psi.impl.compiled.ClsModifierListImpl
 238:          5039         241872  com.intellij.openapi.editor.LogicalPosition
 239:         10067         241600  [Lcom.intellij.openapi.editor.impl.view.LineLayout$BidiRun;
 240:         10029         240696  java.beans.PropertyChangeSupport
 241:          7445         238240  com.intellij.patterns.TreeElementPattern$4
 242:          9788         234912  com.intellij.codeInsight.daemon.impl.DefaultHighlightInfoProcessor$$Lambda$1941/1199431871
 243:          4892         234816  com.intellij.codeInsight.daemon.impl.HighlightInfo$IntentionActionDescriptor
 244:          9646         231504  com.intellij.psi.impl.source.tree.RecursiveTreeElementWalkingVisitor$1
 245:          7171         229472  java.lang.invoke.DirectMethodHandle
 246:          4269         228408  [Z
 247:          9436         226464  com.intellij.codeInspection.ex.LocalInspectionToolWrapper
 248:          8344         223072  [Ljava.security.ProtectionDomain;
 249:          6971         223072  com.intellij.lang.javascript.psi.impl.JSAssignmentExpressionImpl
 250:          9196         220704  com.intellij.util.text.ImmutableText$CompositeNode
 251:          9108         218592  gnu.trove.TLongArrayList
 252:          9096         218304  com.intellij.util.containers.ConcurrentFactoryMap$4
 253:          9093         218232  com.intellij.util.containers.NotNullList
 254:          3328         212992  com.intellij.psi.impl.source.tree.injected.InjectionRegistrarImpl
 255:          3293         210752  java.awt.event.InvocationEvent
 256:         13095         209520  com.intellij.codeInsight.daemon.impl.LocalInspectionsPass$$Lambda$3986/237885926
 257:         13040         208640  com.intellij.lang.MetaLanguage$$Lambda$261/1818209976
 258:         13008         208128  com.intellij.lang.LanguageExtension$$Lambda$262/1314471419
 259:          5171         206840  com.intellij.openapi.editor.impl.view.LineLayout$VisualFragment
 260:          6455         206560  com.intellij.spring.boot.application.metadata.SpringBootApplicationMetaConfigKeyImpl$1
 261:          3655         204680  com.intellij.lang.javascript.psi.stubs.impl.JSDocCommentStubImpl
 262:          6342         202944  com.intellij.psi.impl.TypeCorrector$PsiCorrectedClassType
 263:         12568         201088  com.intellij.psi.impl.source.SubstrateRef$2
 264:          2504         200320  [Lcom.intellij.packaging.artifacts.ArtifactType;
 265:          6241         199712  java.io.File
 266:          3558         199248  com.intellij.lang.javascript.psi.stubs.impl.JSVariableStubImpl
 267:          4865         194600  com.intellij.util.containers.WeakHashMap$WeakKey
 268:         12136         194176  com.intellij.lang.javascript.psi.impl.JSImplicitElementProviderImpl$$Lambda$2140/1191232778
 269:          8070         193680  com.intellij.util.containers.ConcurrentRefHashMap$EntrySet$1
 270:          8047         193128  com.intellij.patterns.XmlAttributeValuePattern
 271:          6015         192480  com.intellij.lang.javascript.psi.JSTypeEvaluationResult$JSTypeEvaluationResultElement
 272:          2981         190784  com.intellij.lang.javascript.psi.impl.JSConditionalExpressionImpl
 273:          7880         189120  com.intellij.psi.stubs.StubIdList
 274:          7834         188016  com.intellij.openapi.vfs.newvfs.persistent.FSRecords$$Lambda$2058/900566601
 275:         11740         187840  java.util.HashSet
 276:          5821         186272  org.kohsuke.rngom.digested.DRefPattern
 277:          7753         186072  com.intellij.patterns.ObjectPattern$4
 278:          7745         185880  com.intellij.util.containers.SmartHashSet$1
 279:          4622         184880  org.jdom.Element
 280:          3300         184800  com.intellij.psi.impl.java.stubs.impl.PsiClassStubImpl
 281:          3139         180824  [F
 282:          4466         178640  java.util.HashMap$KeyIterator
 283:         11154         178464  com.intellij.psi.impl.source.tree.LazyParseableElement$ChameleonLock
 284:          3168         177408  com.intellij.psi.css.impl.util.table.CssColorValue$MyCssPropertyValueImpl
 285:          4411         176440  com.intellij.lang.javascript.psi.stubs.impl.JSObjectLiteralExpressionStubImpl
 286:          1994         175472  net.sourceforge.pmd.lang.java.ast.ASTPrimaryPrefix
 287:          1826         175296  com.intellij.codeInspection.LocalInspectionEP
 288:          4380         175200  org.jetbrains.kotlin.protobuf.SmallSortedMap$1
 289:          2412         173664  com.intellij.psi.impl.source.xml.XmlAttributeValueImpl
 290:          4336         173440  java.util.Spliterators$IteratorSpliterator
 291:         10835         173360  com.intellij.lang.javascript.dialects.ECMA6SyntaxHighlighterFactory$ECMA6SyntaxHighlighter
 292:         10832         173312  com.intellij.lang.javascript.validation.JSAnnotatorProblemReporter
 293:           492         173184  com.intellij.ui.components.JBScrollPane$Corner
 294:           849         169248  [Lcom.intellij.psi.tree.IElementType;
 295:          5284         169088  java.util.stream.Collectors$CollectorImpl
 296:          5284         169088  java.util.stream.ReduceOps$3
 297:          5284         169088  java.util.stream.ReduceOps$3ReducingSink
 298:         10519         168304  com.intellij.openapi.util.RecursionManager$2
 299:          2627         168128  com.intellij.util.concurrency.SchedulingWrapper$MyScheduledFutureTask
 300:           487         167528  javax.swing.JPanel
 301:          5188         166016  org.jdom.Attribute
 302:          4094         163760  com.intellij.psi.impl.compiled.ClsJavaCodeReferenceElementImpl
 303:          4089         163560  com.intellij.psi.impl.TypeCorrector$CorrectedResolveResult
 304:          4052         162080  com.intellij.lang.javascript.psi.stubs.impl.TypeScriptObjectTypeStubImpl
 305:         10075         161200  java.beans.PropertyChangeSupport$PropertyChangeListenerMap
 306:          6686         160464  com.intellij.psi.impl.smartPointers.HardElementInfo
 307:          1994         159520  net.sourceforge.pmd.lang.java.ast.ASTPrimaryExpression
 308:          9839         157424  java.lang.Boolean
 309:          9790         156640  com.intellij.psi.impl.cache.impl.id.IdIndexEntry
 310:          9767         156272  java.util.concurrent.atomic.AtomicBoolean
 311:          4842         154944  java.util.concurrent.SynchronousQueue$TransferStack$SNode
 312:          6455         154920  com.intellij.spring.boot.application.metadata.SpringBootApplicationMetaConfigKeyImpl$3
 313:          5386         154528  [Lcom.intellij.psi.PsiMember;
 314:          2414         154496  com.intellij.psi.impl.source.xml.XmlAttributeImpl
 315:          1357         151984  com.intellij.openapi.editor.impl.view.IterationState
 316:          3793         151720  com.intellij.lang.javascript.psi.stubs.impl.JSVarStatementStubImpl
 317:          3155         151440  java.util.Hashtable
 318:          6279         150696  com.intellij.psi.impl.compiled.ClsMethodImpl$1
 319:          6264         150336  com.intellij.patterns.XmlTagPattern$Capture
 320:          4685         149920  java.awt.Color
 321:          2321         148544  com.intellij.lang.javascript.psi.impl.JSIfStatementImpl
 322:          4641         148512  com.intellij.psi.PsiAnchor$StubIndexReference
 323:          4641         148512  org.jdom.ContentList
 324:          4622         147904  org.jdom.AttributeList
 325:          3696         147840  com.intellij.lang.javascript.psi.impl.JSVariableImpl
 326:          3048         146304  gnu.trove.TObjectIntHashMap
 327:          4549         145568  com.intellij.lang.javascript.psi.impl.JSObjectLiteralExpressionImpl
 328:          6049         145176  javassist.bytecode.Utf8Info
 329:          3616         144640  com.intellij.psi.impl.compiled.ClsTypeElementImpl
 330:          6010         144240  com.intellij.util.indexing.containers.ChangeBufferingList
 331:          2575         144200  com.intellij.lang.javascript.psi.stubs.impl.TypeScriptFunctionTypeStubImpl
 332:          4426         141632  gnu.trove.THashMap$Entry
 333:          5824         139776  com.intellij.openapi.util.Trinity
 334:          2494         139664  [Lcom.intellij.psi.css.CssElementDescriptorProvider;
 335:          3475         139000  com.intellij.codeInsight.daemon.impl.UpdateHighlightersUtil$$Lambda$2203/1677435147
 336:          5789         138936  java.awt.Point
 337:          8568         137088  javax.swing.event.EventListenerList
 338:          5704         136896  com.intellij.psi.impl.source.tree.injected.InjectedLanguageUtil$TokenInfo
 339:          8555         136880  com.intellij.util.text.ImmutableText$Leaf8BitNode
 340:          1898         136656  com.intellij.psi.impl.source.xml.XmlTextImpl
 341:           348         136416  javax.swing.JLabel
 342:          5672         136128  java.lang.Double
 343:          4225         135200  com.intellij.lang.javascript.psi.impl.JSCallExpressionImpl
 344:          5628         135072  com.intellij.psi.UastReferenceRegistrar$getOrCreateCachedElement$1
 345:          5628         135072  kotlin.sequences.FilteringSequence
 346:          5628         135072  kotlin.sequences.TransformingSequence
 347:          5628         135072  kotlin.sequences.TransformingSequence$iterator$1
 348:          5571         133704  com.intellij.lang.javascript.psi.resolve.JSResolveResult
 349:          5491         131784  java.lang.Long
 350:          2741         131568  com.intellij.lang.javascript.psi.stubs.impl.TypeScriptInterfaceStubImpl
 351:          1489         131032  net.sourceforge.pmd.lang.java.ast.ASTName
 352:          4800         130936  [Lcom.intellij.lang.ASTNode;
 353:          5372         128928  java.awt.AWTEventMulticaster
 354:          5336         128064  com.intellij.openapi.vcs.ex.PartialLocalLineStatusTracker$RangeState
 355:          5319         127656  com.intellij.semantic.SemServiceImpl$2$$Lambda$1457/1765536476
 356:          5244         125856  java.util.LinkedList$Node
 357:          5209         125792  [Lcom.intellij.psi.PsiReference;
 358:          5210         125040  com.intellij.util.indexing.impl.ValueContainerImpl$SingleValueIterator
 359:          1941         124224  com.intellij.openapi.util.IconLoader$CachedImageIcon$MyScaledIconsCache$1
 360:          3840         122880  org.intellij.plugins.relaxNG.model.descriptors.RngXmlAttributeDescriptor
 361:          3048         122136  [Lorg.jdom.Attribute;
 362:          5077         121848  com.intellij.patterns.ObjectPattern$1
 363:          3806         121792  com.intellij.lang.javascript.psi.types.JSTypeImpl$$Lambda$1623/1299914423
 364:          5055         121320  java.awt.Dimension
 365:          3017         120680  java.util.IdentityHashMap
 366:          3767         120544  com.intellij.lang.javascript.psi.resolve.AccessibilityProcessingHandler
 367:          4977         119448  [Lcom.intellij.lang.css.CssDialect;
 368:          2128         119168  com.intellij.util.containers.ConcurrentIntObjectHashMap
 369:          1238         118848  com.intellij.psi.impl.source.JavaDummyElement
 370:          1238         118848  com.intellij.psi.impl.source.JavaDummyHolder
 371:          2474         118752  com.intellij.spring.contexts.model.SpringCachingProcessor$1
 372:          2474         118752  com.intellij.spring.contexts.model.SpringCachingProcessor$2
 373:          1068         118008  [Lcom.intellij.lang.javascript.psi.ecma6.TypeScriptTypeMember;
 374:          2452         117696  gnu.trove.TIntObjectHashMap
 375:          3677         117664  com.intellij.lang.javascript.psi.impl.JSVarStatementImpl
 376:          7316         117056  com.intellij.openapi.editor.markup.TextAttributes
 377:          3631         116192  com.intellij.psi.impl.ScopedClassHierarchy
 378:          2419         116112  com.intellij.lang.javascript.psi.ecma6.impl.TypeScriptInterfaceImpl
 379:          3616         115712  com.intellij.psi.impl.compiled.ClsTypeElementImpl$1
 380:           282         115056  com.intellij.ui.SimpleColoredComponent
 381:          3572         114304  com.intellij.openapi.util.RecursionManager$MyKey
 382:          4760         114240  com.intellij.psi.impl.source.tree.injected.InjectedLanguageUtil$$Lambda$2114/1793017709
 383:          2825         113000  sun.java2d.pipe.Region
 384:          4700         112800  com.intellij.psi.impl.PsiSubstitutorImpl
 385:          7000         112000  org.angularjs.index.AngularIndexUtil$$Lambda$2104/1712721668
 386:          1393         111440  net.sourceforge.pmd.lang.java.ast.ASTExpression
 387:          1698         108672  com.intellij.psi.impl.java.stubs.impl.PsiJavaFileStubImpl
 388:          4527         108648  com.intellij.patterns.ObjectPattern$3
 389:          6693         107088  com.intellij.lang.javascript.psi.impl.JSPropertyImpl$$Lambda$2141/1539731147
 390:          3344         107008  com.intellij.xml.util.ColorSampleLookupValue
 391:          3329         106528  [Lcom.intellij.psi.LanguageInjector;
